authority,referrer,fees,next_epoch_ts,maker_volume30d,taker_volume30d,filler_volume30d,last_maker_volume30d_ts,last_taker_volume30d_ts,last_filler_volume30d_ts,if_staked_quote_asset_amount,number_of_sub_accounts,max_sub_account_id,is_referrer,padding,slot,write_version,updated_on
5c3mk8Y9tiVo9bXzJvhbsFWWaLCn2WUNKNqHE43RaQRo,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",25,510,2022-10-31 17:06:37.187463
5c3mk8Y9tiVo9bXzJvhbsFWWaLCn2WUNKNqHE43RaQRo,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",60,994,2022-10-31 17:06:53.821171
5c3mk8Y9tiVo9bXzJvhbsFWWaLCn2WUNKNqHE43RaQRo,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,100000000,1,0,False,"ListContainer: 
    0
    0
    0",216,2885,2022-10-31 17:08:08.955626
5c3mk8Y9tiVo9bXzJvhbsFWWaLCn2WUNKNqHE43RaQRo,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,100000000,1,0,False,"ListContainer: 
    0
    0
    0",352,4209,2022-10-31 17:09:13.656387
