authority,referrer,fees,next_epoch_ts,maker_volume30d,taker_volume30d,filler_volume30d,last_maker_volume30d_ts,last_taker_volume30d_ts,last_filler_volume30d_ts,if_staked_quote_asset_amount,number_of_sub_accounts,max_sub_account_id,is_referrer,padding,slot,write_version,updated_on
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",25,520,2022-10-31 17:06:37.194406
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",27,669,2022-10-31 17:06:37.989652
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,11662,0,1667235996,1667236036,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",109,1470,2022-10-31 17:07:17.584035
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,11662,0,1667235996,1667236036,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",125,1756,2022-10-31 17:07:25.222585
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,98714805,0,1667235996,1667236053,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",143,2236,2022-10-31 17:07:33.997724
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,98714805,0,1667235996,1667236053,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",145,2255,2022-10-31 17:07:34.662597
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,98714805,0,1667235996,1667236053,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",146,2273,2022-10-31 17:07:35.351445
HXwNztgzwBenEMiZPQVWkUCvxk78GhwKcFxmQBg8bdzW,11111111111111111111111111111111,"UserFees(total_fee_paid=12, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,98714805,0,1667235996,1667236053,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",376,4448,2022-10-31 17:09:24.675633
