market.pubkey,market.name,market.unrealized_pnl_max_imbalance,market.expiry_ts,market.expiry_price,market.next_fill_record_id,market.next_funding_rate_record_id,market.next_curve_record_id,market.imf_factor,market.unrealized_pnl_imf_factor,market.liquidator_fee,market.if_liquidation_fee,market.margin_ratio_initial,market.margin_ratio_maintenance,market.unrealized_pnl_initial_asset_weight,market.unrealized_pnl_maintenance_asset_weight,market.number_of_users_with_base,market.number_of_users,market.market_index,market.status,market.contract_type,market.contract_tier,market.padding,market.amm.oracle,market.amm.base_asset_amount_per_lp,market.amm.quote_asset_amount_per_lp,market.amm.base_asset_reserve,market.amm.quote_asset_reserve,market.amm.concentration_coef,market.amm.min_base_asset_reserve,market.amm.max_base_asset_reserve,market.amm.sqrt_k,market.amm.peg_multiplier,market.amm.terminal_quote_asset_reserve,market.amm.base_asset_amount_long,market.amm.base_asset_amount_short,market.amm.base_asset_amount_with_amm,market.amm.base_asset_amount_with_unsettled_lp,market.amm.max_open_interest,market.amm.quote_asset_amount,market.amm.quote_entry_amount_long,market.amm.quote_entry_amount_short,market.amm.quote_break_even_amount_long,market.amm.quote_break_even_amount_short,market.amm.user_lp_shares,market.amm.last_funding_rate,market.amm.last_funding_rate_long,market.amm.last_funding_rate_short,market.amm.last24h_avg_funding_rate,market.amm.total_fee,market.amm.total_mm_fee,market.amm.total_exchange_fee,market.amm.total_fee_minus_distributions,market.amm.total_fee_withdrawn,market.amm.total_liquidation_fee,market.amm.cumulative_funding_rate_long,market.amm.cumulative_funding_rate_short,market.amm.cumulative_social_loss,market.amm.ask_base_asset_reserve,market.amm.ask_quote_asset_reserve,market.amm.bid_base_asset_reserve,market.amm.bid_quote_asset_reserve,market.amm.last_oracle_normalised_price,market.amm.last_oracle_reserve_price_spread_pct,market.amm.last_bid_price_twap,market.amm.last_ask_price_twap,market.amm.last_mark_price_twap,market.amm.last_mark_price_twap5min,market.amm.last_update_slot,market.amm.last_oracle_conf_pct,market.amm.net_revenue_since_last_funding,market.amm.last_funding_rate_ts,market.amm.funding_period,market.amm.order_step_size,market.amm.order_tick_size,market.amm.min_order_size,market.amm.max_position_size,market.amm.volume24h,market.amm.long_intensity_volume,market.amm.short_intensity_volume,market.amm.last_trade_ts,market.amm.mark_std,market.amm.last_mark_price_twap_ts,market.amm.base_spread,market.amm.max_spread,market.amm.long_spread,market.amm.short_spread,market.amm.long_intensity_count,market.amm.short_intensity_count,market.amm.max_fill_reserve_fraction,market.amm.max_slippage_ratio,market.amm.curve_update_intensity,market.amm.amm_jit_intensity,market.amm.oracle_source,market.amm.last_oracle_valid,market.amm.historical_oracle_data.last_oracle_price,market.amm.historical_oracle_data.last_oracle_conf,market.amm.historical_oracle_data.last_oracle_delay,market.amm.historical_oracle_data.last_oracle_price_twap,market.amm.historical_oracle_data.last_oracle_price_twap5min,market.amm.historical_oracle_data.last_oracle_price_twap_ts,market.amm.fee_pool.scaled_balance,market.amm.fee_pool.market_index,market.amm.fee_pool.padding,market.insurance_claim.revenue_withdraw_since_last_settle,market.insurance_claim.max_revenue_withdraw_per_period,market.insurance_claim.quote_max_insurance,market.insurance_claim.quote_settled_insurance,market.insurance_claim.last_revenue_withdraw_ts,market.pnl_pool.scaled_balance,market.pnl_pool.market_index,market.pnl_pool.padding,slot,write_version,updated_on
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,7,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,6,6,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,509.6001,265.198534382,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-141.9791,-141.9791,0.0,0,1841756,0.0,1.843602,0,1845448,0.0,0.0,0.0,0.0,0.0,0.001846,0.0,0.001846,0.001846,0.0,0.0,0.0,0.0,0.0,509.6001,265.198534382,509.6001,265.198534382,0.018,-0.844829,0.017854,0.018001,0.017927,0.017986,103,0.0,0.001846,1667235992,60,100000,1e-06,0.0001,0.0,1.843531,1.53424,0.307737,1667236034,0.008185,1667236034,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506856,0.018001,0.018001,1667236034,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",103,1413,2022-10-31 17:07:14.658016
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,8,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,7,7,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,514.7448,262.547964818,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-147.1238,-147.1238,0.0,0,1889418,0.0,1.891312,0,1893206,0.0,0.0,0.0,0.0,0.0,0.001894,0.0,0.001894,0.001894,0.0,0.0,0.0,0.0,0.0,514.7448,262.547964818,514.744800001,262.547964818,0.018,-0.921639,0.017825,0.018001,0.017913,0.017983,105,0.0,0.001894,1667235992,60,100000,1e-06,0.0001,0.0,1.891219,1.533813,0.355361,1667236035,0.00856,1667236035,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506854,0.018001,0.018001,1667236035,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",105,1432,2022-10-31 17:07:15.626820
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,9,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,8,8,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,517.3172,261.242424649,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-149.6962,-149.6962,0.0,0,1912893,0.0,1.914811,0,1916729,0.0,0.0,0.0,0.0,0.0,0.001918,0.0,0.001918,0.001918,0.0,0.0,0.0,0.0,0.0,517.3172,261.242424649,517.317200001,261.242424649,0.018,-0.960784,0.017796,0.018001,0.017898,0.01798,107,0.0,0.001918,1667235992,60,100000,1e-06,0.0001,0.0,1.914696,1.533386,0.378761,1667236036,0.008733,1667236036,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506852,0.018001,0.018001,1667236036,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",107,1451,2022-10-31 17:07:16.596812
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,10,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,9,9,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,518.6034,260.594511414,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-150.9824,-150.9824,0.0,0,1924543,0.0,1.926473,0,1928403,0.0,0.0,0.0,0.0,0.0,0.00193,0.0,0.00193,0.00193,0.0,0.0,0.0,0.0,0.0,518.6034,260.594511414,518.603400001,260.594511414,0.018,-0.980415,0.017767,0.018001,0.017884,0.017977,109,0.0,0.00193,1667235992,60,100000,1e-06,0.0001,0.0,1.926335,1.53296,0.390317,1667236036,0.008809,1667236036,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506850,0.018001,0.018001,1667236036,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",109,1469,2022-10-31 17:07:17.584024
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,11,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,10,10,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,1930346,0.0,1.932282,0,1934218,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,0.0,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.018,-0.990269,0.017738,0.018001,0.017869,0.017974,111,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506848,0.018001,0.018001,1667236037,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",111,1488,2022-10-31 17:07:18.604740
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,11,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,10,10,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,1930346,0.0,1.932282,0,1934218,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,0.0,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.018,-0.995123,0.017738,0.018001,0.017869,0.017974,113,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,0.018,0.0,-228506846,0.018001,0.018001,1667236038,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",113,1505,2022-10-31 17:07:19.581134
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,12,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,10,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-1219679,0.0,316.469916,0,316471387,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,3.150025,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.019801,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018062,0.018014,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1534,2022-10-31 17:07:20.836235
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,13,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,9,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-4369704,0.0,631.159422,0,631160580,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,6.30005,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.019868,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018093,0.018021,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1540,2022-10-31 17:07:20.842156
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,14,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,8,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-7519729,0.0,945.758085,0,945758839,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,9.450075,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.019902,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018124,0.018028,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1545,2022-10-31 17:07:20.843919
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,15,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,7,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-10669754,0.0,1260.4065,0,1260406899,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,12.6001,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.019936,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018155,0.018035,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1552,2022-10-31 17:07:20.845371
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,16,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,6,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-11836584,0.0,1376.991181,0,1376991481,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,13.76693,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.01997,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018186,0.018042,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1558,2022-10-31 17:07:20.848153
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020004,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018217,0.018049,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1564,2022-10-31 17:07:20.849646
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",116,1570,2022-10-31 17:07:20.853883
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1584,2022-10-31 17:07:21.569413
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1591,2022-10-31 17:07:21.575466
Eu48ydo5Brdt96nt5EN7LLNSEeQLuWoGS8ZKw5AQ9xvE,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",4000.0,0,0.0,17,1,1,0.0,0.0,0.0,0.01,0.2,0.18,1.0,1.0,5,11,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.A(),"ListContainer: 
    0
    0
    0",9avMfjx3y7aXn8KZ6SS7UGrzEUEQe9QaDaJcK9Nn2AME,0,0,519.2465,260.271758482,1.4142,259.949794937,519.8896182,367.621,0.018,367.621,0.0,-151.6255,-151.6255,0.0,0,-14170256,0.0,1610.148991,0,1610149081,0.0,0.0,0.0,0.0,0.0,0.001936,0.0,0.001936,0.001936,0.0,16.100602,0.0,0.0,0.0,519.2465,260.271758482,519.246500001,260.271758482,0.020038,-1255.941033,0.017738,0.018001,0.017869,0.017974,116,0.0,0.001936,1667235992,60,100000,1e-06,0.0001,0.0,1.932121,1.532534,0.396017,1667236037,0.00884,1667236037,0.0,0.019,0.0,0.0,0,1,1,50,0,0,OracleSource.Pyth(),True,11.340122,0.0,4,0.018248,0.018056,1667236040,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,100000000.0,100000000.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",117,1597,2022-10-31 17:07:21.577442
