authority,referrer,fees,next_epoch_ts,maker_volume30d,taker_volume30d,filler_volume30d,last_maker_volume30d_ts,last_taker_volume30d_ts,last_filler_volume30d_ts,if_staked_quote_asset_amount,number_of_sub_accounts,max_sub_account_id,is_referrer,padding,slot,write_version,updated_on
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",25,499,2022-10-31 17:06:37.186204
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=0, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,0,0,1667235996,1667235996,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",27,630,2022-10-31 17:06:37.974610
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,5809,0,1667235996,1667236037,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",111,1487,2022-10-31 17:07:18.604718
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,5809,0,1667235996,1667236037,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",125,1747,2022-10-31 17:07:25.221272
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,9034304,0,1667235996,1667236086,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",213,2847,2022-10-31 17:08:07.145612
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,19836352,0,1667235996,1667236095,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",231,3017,2022-10-31 17:08:15.746100
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,27791903,0,1667235996,1667236102,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",247,3211,2022-10-31 17:08:23.337685
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,50205767,0,1667235996,1667236106,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",254,3275,2022-10-31 17:08:26.938574
5Q1KuNZDwjrz37ERqCCaphRaXAhSTtRZ6UXijyrc7tar,11111111111111111111111111111111,"UserFees(total_fee_paid=6, total_fee_rebate=0, total_token_discount=0, total_referee_discount=0, total_referrer_reward=0, current_epoch_referrer_reward=0)",0,0,50205767,0,1667235996,1667236106,1667235996,0,1,0,False,"ListContainer: 
    0
    0
    0",372,4410,2022-10-31 17:09:23.107623
