slot,ix_name,ix_args,error,compute
113,oracle_price,"{'oracle_price': 11.340122239999992, 'market_index': 0}",,1388
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 2572400000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 27285 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 27285 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 27285 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 27777700000, 'limit_price': None}",,50521
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 27777700000, 'limit_price': None}",,49892
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 27777700000, 'limit_price': None}",,56114
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 5144700000, 'limit_price': None}",,46706
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 20578900000, 'limit_price': None}",,69956
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 27777700000, 'limit_price': None}",,56114
115,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 10289400000, 'limit_price': None}",,69956
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 317749092}",,74312
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 317688124}",,74295
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 317839844}",,74308
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 117751610}",,74312
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 317798795}",,74311
116,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 235491692}",,74308
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,64563
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,64422
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,64578
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,64574
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,76468
118,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,64579
119,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 141979100000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,81227
121,oracle_price,"{'oracle_price': 42.540122240000066, 'market_index': 0}",,1388
124,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}",,49007
124,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 5144700000, 'limit_price': None}",,58382
124,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}",,49007
124,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 2572400000, 'limit_price': None}",,72226
125,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 221822217}",,75217
125,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 110913620}",,75221
128,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,69276
128,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,69276
129,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 20047900000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,78686
130,settle_pnl,{'market_index': 0},,106222
132,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: Invalid Oracle: Stale (oracle_delay=12)', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 21337 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
132,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/PAGBjAAAAAPWn5uWCpkRn8K1Ez7K1hIEU8c+ftUey6ab3moDkbog3BHNwwhfDFQoGG9VAk6t8yunaULdsw/vOO+EGfsxyVDIAADN3if//////QCVWs/////94qHD2/////xjxjXEBAAAAAAAAAAAAAADoDnKO/v//////////////', 'Program log: Invalid Oracle: Stale (oracle_delay=12)', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29848 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
133,oracle_price,"{'oracle_price': 54.14012224000023, 'market_index': 0}",,1388
134,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26917 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
134,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/QAGBjAAAAAPWn5uWCpkRn8K1Ez7K1hIEU8c+ftUey6ab3moDkbog3BHNwwhfDFQoGG9VAk6t8yunaULdsw/vOO+EGfsxyVDIAADN3if//////QCVWs/////94qHD2/////xjxjXEBAAAAAAAAAAAAAADoDnKO/v//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29207 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
136,oracle_price,"{'oracle_price': 54.54012224000024, 'market_index': 0}",,1388
137,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26917 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
137,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/SAGBjAAAAAPWn5uWCpkRn8K1Ez7K1hIEU8c+ftUey6ab3moDkbog3BHNwwhfDFQoGG9VAk6t8yunaULdsw/vOO+EGfsxyVDIAADN3if//////QCVWs/////94qHD2/////xjxjXEBAAAAAAAAAAAAAADoDnKO/v//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29207 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
138,settle_pnl,{'market_index': 0},,92060
139,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26917 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
139,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 20590 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
141,oracle_price,"{'oracle_price': 76.74012224000055, 'market_index': 0}",,1388
142,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26917 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
142,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 1286200000, 'limit_price': None}",,55930
144,liquidate_perp_pnl_for_deposit,"{'perp_market_index': 0, 'spot_market_index': 0, 'liquidator_max_pnl_transfer': 29540671}",,74566
145,resolve_perp_bankruptcy,"{'quote_spot_market_index': 0, 'market_index': 0}",,72138
146,close_position,"{'maker_order_id': None, 'params': {'order_type': {'Market': Container()}, 'market_type': {'Perp': Container()}, 'direction': {'Long': Container()}, 'user_order_id': 0, 'base_asset_amount': 1286200000, 'price': 0, 'market_index': 0, 'reduce_only': False, 'post_only': False, 'immediate_or_cancel': False, 'max_ts': None, 'trigger_price': 0, 'trigger_condition': {'Above': Container()}, 'oracle_price_offset': 0, 'auction_duration': None, 'auction_start_price': None, 'auction_end_price': None}}",,78671
148,oracle_price,"{'oracle_price': 80.1401222400006, 'market_index': 0}",,1388
151,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/ZAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
152,oracle_price,"{'oracle_price': 82.14012224000062, 'market_index': 0}",,1388
155,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/aAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
158,oracle_price,"{'oracle_price': 85.74012224000067, 'market_index': 0}",,1388
159,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/cAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
161,oracle_price,"{'oracle_price': 87.9401222400007, 'market_index': 0}",,1388
162,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/eAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
165,oracle_price,"{'oracle_price': 91.34012224000075, 'market_index': 0}",,1388
166,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/gAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
168,oracle_price,"{'oracle_price': 96.74012224000083, 'market_index': 0}",,1388
169,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program data: CDtgFInJOF/hAGBjAAAAAEFTeY4ltNR3hZisIGLb0VhXWhIDOeEIX8TCJBaXY6+X0Rz5sKFz/lHTCBfKh1qEDmnNQYYyebvtZLujHrDZofYAAAwT2f//////oBKr2f/////oDnKO/v///5gE/l0CAAAAAAAAAAAAAABo+wGi/f//////////////', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 29212 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
170,settle_pnl,{'market_index': 0},,96156
171,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 20643 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
173,oracle_price,"{'oracle_price': 108.940122240001, 'market_index': 0}",,1388
174,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
177,oracle_price,"{'oracle_price': 109.74012224000101, 'market_index': 0}",,1388
178,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
180,oracle_price,"{'oracle_price': 114.94012224000109, 'market_index': 0}",,1388
181,liquidate_perp,"{'market_index': 0, 'liquidator_max_base_asset_amount': 643100000, 'limit_price': None}","({'code': -32002, 'message': 'Transaction simulation failed: Error processing Instruction 0: custom program error: 0x1774', 'data': {'accounts': None, 'err': {'InstructionError': [0, {'Custom': 6004}]}, 'logs': ['Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i invoke [1]', 'Program log: Instruction: LiquidatePerp', 'Program log: AnchorError occurred. Error Code: SufficientCollateral. Error Number: 6004. Error Message: Sufficient collateral.', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i consumed 26864 of 200000 compute units', 'Program H4G1xzAoqSW8n1Edmeowqsgc895tSNCeDPafYjv4Md7i failed: custom program error: 0x1774'], 'returnData': None, 'unitsConsumed': 0}},)",-1
182,add_if_stake,"{'spot_market_index': 0, 'amount': 100000000}",,44500
