m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,timestamp,u0_collateral,u0_free_collateral,u0_margin_ratio,u0_total_position_value,u0_total_fee_paid,u0_total_fee_rebate,u0_open_orders,u0_cumulative_deposits,u0_total_collateral,u0_m0_base_asset_amount,u0_m0_quote_asset_amount,u0_m0_last_cumulative_funding_rate,u0_m0_last_funding_rate_ts,u0_m0_upnl,u0_m0_ufunding
169.98107616527858,169.981609,169.89609625101326,170.0660773271785,169.981,-0.0,-1.4924718316444065e-09,-1.4924718316444065e-09,169.98100016193558,-0.0,0,823209625088.0,0,823209625088.0,0,1,0.014,0.006997329998847563,1000,625,500,3676215381633900544,3676217028876643840,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,15,169.98100013736803,169.9806467160114,169.98135360785977,15,823209625088.0,1000.0,7.616527858544941e-05,0,0,1000.0,169.89609081335547,170.0660718840804,0.020997329998847562,0.020997329998847562,PrePeg,10000000,15,9999999986000.0,9999998579702.402,714642.8979422074,13993002.670001153,14000.0,6997.329998847563,0.0,10000000000000.0,9999999979002.67,823209625088.0,14000000.0,0.0,0.0,-6997.329998847097,0.0
170.02608162581996,170.027001,169.94107921163715,170.11110529326297,170.026,-0.0,-1.4617794807324468e-09,-1.4617794807324468e-09,169.98100018448747,8.819949480959999e-05,0,881994736128.0,0,881994736128.0,0,1,0.015,0.007497139647589996,1000,625,500,3676215322819393536,3676217087691177984,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98160900000002,16,169.9810126584925,169.98062322826064,169.9813771407143,16,881994736128.0,1000.0,8.160565630532801e-05,0,0,1000.0,169.94107377397933,170.11109985016472,0.022497139647589995,0.018792695502949996,PrePeg,10000000,16,9999999985000.0,9999998481586.574,666835.2722897151,14996207.30449705,15000.0,7497.1396475899965,0.0,10000000000000.0,9999999981207.305,881994736128.0,15000000.0,0.0,0.0,-3792.6955029498786,0.0
170.0260870661977,170.027001,169.94108464929508,170.11111073636124,170.026,-0.0,-1.4619993257051083e-09,-1.4619993257051083e-09,169.9810127085507,9.40780086272e-05,0,940779845120.0,0,940779845120.0,0,1,0.016,0.00799694929633243,1000,625,500,3676215264004888576,3676217146505712128,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9816216088889,17,169.98102517765008,169.98061224230113,169.98141317480028,17,940779845120.0,1000.0,8.704603405362832e-05,0,0,1000.0,169.94107921163715,170.11110529326297,0.02399694929633243,0.02029250515169243,PrePeg,10000000,17,9999999984000.0,9999998380136.744,625167.719710314,15995707.494848307,16000.0,7996.94929633243,0.0,10000000000000.0,9999999979707.494,940779845120.0,16000000.0,0.0,0.0,-4292.505151692778,0.0
170.0260925065756,170.027001,169.94109008695307,170.11111617945963,170.026,-0.0,-1.4622154052975884e-09,-1.4622154052975884e-09,169.98102523064625,9.995652239359999e-05,0,999564952064.0,0,999564952064.0,0,1,0.017,0.008496767650405994,1000,625,500,3676215205190385152,3676217205320246272,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98163421427535,18,169.98103769484135,169.98060126090374,169.98144920038874,18,999564952064.0,1000.0,9.248641194403717e-05,0,0,1000.0,169.94108464929508,170.11111073636124,0.025496767650405993,0.02179232350576599,PrePeg,10000000,18,9999999983000.0,9999998278686.908,588401.1639374372,16995207.676494233,17000.0,8496.767650405993,0.0,10000000000000.0,9999999978207.676,999564952064.0,17000000.0,0.0,0.0,-4792.32350576669,0.0
170.02609794695348,170.027001,169.94109552461117,170.11112162255813,170.026,-0.0,-1.4624277204164214e-09,-1.4624277204164214e-09,169.98103775077462,0.0001058350362112,0,1058350056960.0,0,1058350056960.0,0,1,0.018,0.008996586004479555,1000,625,500,3676215146375884288,3676217264134780416,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98164681616026,19,169.98105021006683,169.98059028406718,169.98148521748206,19,1058350056960.0,1000.0,9.792678983444603e-05,0,0,1000.0,169.94109008695307,170.11111617945963,0.026996586004479555,0.023292141859839553,PrePeg,10000000,19,9999999982000.0,9999998177237.08,555718.9397407476,17994707.866845492,18000.0,8996.586004479555,0.0,10000000000000.0,9999999976707.867,1058350056960.0,18000000.0,0.0,0.0,-5292.133154507726,0.0
170.02610338733157,170.027001,169.94110096226936,170.1111270656567,170.026,-0.0,-1.4626362722468156e-09,-1.4626362722468156e-09,169.98105026893643,0.0001117135499776,0,1117135159808.0,0,1117135159808.0,0,1,0.019,0.009496404358553118,1000,625,500,3676215087561384960,3676217322949314560,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98165941454468,20,169.98106272332706,169.9805793117902,169.98152122608263,20,1117135159808.0,1000.0,0.00010336716792380685,0,0,1000.0,169.94109552461117,170.11112162255813,0.028496404358553117,0.024791960213913118,PrePeg,10000000,20,9999999981000.0,9999998075787.244,526476.2789624325,18994208.04849142,19000.0,9496.404358553118,0.0,10000000000000.0,9999999975208.049,1117135159808.0,19000000.0,0.0,0.0,-5791.951508581638,0.0
170.0261088277097,170.027001,169.94110639992763,170.1111325087553,170.026,-0.0,-1.4628410616256341e-09,-1.4628410616256341e-09,169.98106278513217,0.00011759206379520001,0,1175920261120.0,0,1175920261120.0,0,1,0.02,0.009996214007295551,1000,625,500,3676215028746887680,3676217381763848704,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98167200942953,21,169.98107523462264,169.98056834407154,169.98155722619276,21,1175920261120.0,1000.0,0.00010880754604158938,0,0,1000.0,169.94110096226936,170.1111270656567,0.029996214007295553,0.02629176986265555,PrePeg,10000000,21,9999999980000.0,9999997974337.414,500157.34221232607,19993708.238842674,20000.0,9996.214007295552,0.0,10000000000000.0,9999999973708.238,1175920261120.0,20000000.0,0.0,0.0,-6291.7611573264,0.0
170.02611426808787,170.027001,169.94111183758602,170.11113795185406,170.026,-0.0,-1.4630420898077522e-09,-1.4630420898077522e-09,169.98107529936237,0.0001234705775616,0,1234705360384.0,0,1234705360384.0,0,1,0.021,0.010496032361369114,1000,625,500,3676214969932391936,3676217440578382848,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9816846008158,22,169.98108774395405,169.98055738090994,169.98159321781483,22,1234705360384.0,1000.0,0.00011424792421621532,0,0,1000.0,169.94110639992763,170.1111325087553,0.031496032361369115,0.027791588216729113,PrePeg,10000000,22,9999999979000.0,9999997872887.578,476344.52875953855,20993208.420488603,21000.0,10496.032361369114,0.0,10000000000000.0,9999999972208.42,1234705360384.0,21000000.0,0.0,0.0,-6791.579511396587,0.0
170.02611970846618,170.027001,169.94111727524444,170.11114339495288,170.026,-0.0,-1.4632393576300329e-09,-1.4632393576300329e-09,169.98108781162767,0.000129349091328,0,1293490457600.0,0,1293490457600.0,0,1,0.022,0.010995850715442677,1000,625,500,3676214911117898240,3676217499392916992,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98169718870446,23,169.9811002513219,169.98054642230412,169.9816292009512,23,1293490457600.0,1000.0,0.00011968830253294982,0,0,1000.0,169.94111183758602,170.11113795185406,0.03299585071544268,0.029291406570802675,PrePeg,10000000,23,9999999978000.0,9999997771437.742,454696.15187544655,21992708.60213453,22000.0,10995.850715442677,0.0,10000000000000.0,9999999970708.602,1293490457600.0,22000000.0,0.0,0.0,-7291.397865470499,0.0
170.02612514884456,170.027001,169.941122712903,170.11114883805178,170.026,-0.0,-1.4634328664170165e-09,-1.4634328664170165e-09,169.98110032192852,0.0001352276051456,0,1352275553280.0,0,1352275553280.0,0,1,0.023,0.01149566036418511,1000,625,500,3676214852303406592,3676217558207451136,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9817097730965,24,169.98111275672665,169.9805354682528,169.9816651756042,24,1352275553280.0,1000.0,0.00012512868090652773,0,0,1000.0,169.94111727524444,170.11114339495288,0.03449566036418511,0.030791216219545108,PrePeg,10000000,24,9999999977000.0,9999997669987.914,434929.93907035806,22992208.792485785,23000.0,11495.66036418511,0.0,10000000000000.0,9999999969208.793,1352275553280.0,23000000.0,0.0,0.0,-7791.207514215261,0.0
170.026130589223,170.027001,169.94112815056152,170.11115428115085,170.026,-0.0,-1.4636226170055647e-09,-1.4636226170055647e-09,169.9811128302655,0.0001411061189632,0,1411060647424.0,0,1411060647424.0,0,1,0.024,0.011995470012927544,1000,625,500,3676214793488916480,3676217617021985280,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98172235399286,25,169.9811252601689,169.98052451875475,169.98170114177626,25,1411060647424.0,1000.0,0.00013056905933694907,0,0,1000.0,169.941122712903,170.11114883805178,0.03599547001292754,0.03229102586828754,PrePeg,10000000,25,9999999976000.0,9999997568538.084,416810.65633393126,23991708.982837044,24000.0,11995.470012927544,0.0,10000000000000.0,9999999967708.982,1411060647424.0,24000000.0,0.0,0.0,-8291.017162956297,0.0
170.0261360296016,170.027001,169.94113358822025,170.11115972424992,170.026,-0.0,-1.4638086105112122e-09,-1.4638086105112122e-09,169.98112533663917,0.00014698463278080002,0,1469845739520.0,0,1469845739520.0,0,1,0.025,0.012495279661669977,1000,625,500,3676214734674428416,3676217675836519424,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98173493139453,26,169.9811377616492,169.98051357380868,169.98173709946965,26,1469845739520.0,1000.0,0.00013600943793790066,0,0,1000.0,169.94112815056152,170.11115428115085,0.037495279661669975,0.03379083551702998,PrePeg,10000000,26,9999999975000.0,9999997467088.256,400140.7013526031,24991209.1731883,25000.0,12495.279661669978,0.0,10000000000000.0,9999999966209.174,1469845739520.0,25000000.0,0.0,0.0,-8790.82681170106,0.0
170.02614146998022,170.027001,169.94113902587907,170.11116516734907,170.026,-0.0,-1.4639908479798238e-09,-1.4639908479798238e-09,169.98113784105004,0.0001528631465984,0,1528630829568.0,0,1528630829568.0,0,1,0.026,0.012995089310412412,1000,625,500,3676214675859942400,3676217734651053568,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98174750530248,27,169.98115026116807,169.98050263341332,169.9817730486868,27,1528630829568.0,1000.0,0.00014144981656727396,0,0,1000.0,169.94113358822025,170.11115972424992,0.038995089310412415,0.03529064516577241,PrePeg,10000000,27,9999999974000.0,9999997365638.428,384752.8678358284,25990709.363539558,26000.0,12995.089310412412,0.0,10000000000000.0,9999999964709.363,1528630829568.0,26000000.0,0.0,0.0,-9290.636460442096,0.0
170.02614691035896,170.027001,169.94114446353794,170.1111706104483,170.026,-0.0,-1.464169330457264e-09,-1.464169330457264e-09,169.9811503434987,0.0001587416603648,0,1587415917568.0,0,1587415917568.0,0,1,0.027,0.013494907664485974,1000,625,500,3676214617045457920,3676217793465587712,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98176007571766,28,169.98116275872604,169.98049169756743,169.98180898943002,28,1587415917568.0,1000.0,0.0001468901953103341,0,0,1000.0,169.94113902587907,170.11116516734907,0.04049490766448598,0.036790463519845974,PrePeg,10000000,28,9999999973000.0,9999997264188.59,370504.7175149978,26990209.545185484,27000.0,13494.907664485974,0.0,10000000000000.0,9999999963209.545,1587415917568.0,27000000.0,0.0,0.0,-9790.454814516008,0.0
170.02615235073776,170.027001,169.94114990119692,170.11117605354764,170.026,-0.0,-1.4643440589893958e-09,-1.4643440589893958e-09,169.98116284398571,0.0001646201741824,0,1646201004032.0,0,1646201004032.0,0,1,0.028,0.013994717313228407,1000,625,500,3676214558230975488,3676217852280121856,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9817726426411,29,169.98117525432372,169.98048076626975,169.98184492170165,29,1646201004032.0,1000.0,0.00015233057411023765,0,0,1000.0,169.94114446353794,170.1111706104483,0.04199471731322841,0.03829027316858841,PrePeg,10000000,29,9999999972000.0,9999997162738.764,357274.15740268916,27989709.735536743,28000.0,13994.717313228408,0.0,10000000000000.0,9999999961709.736,1646201004032.0,28000000.0,0.0,0.0,-10290.264463257045,0.0
170.02615779111665,170.027001,169.94115533885596,170.11118149664713,170.026,-0.0,-1.4645150346220822e-09,-1.4645150346220822e-09,169.9811753425115,0.00017049868799999998,0,1704986088448.0,0,1704986088448.0,0,1,0.029,0.014494526961970842,1000,625,500,3676214499416495104,3676217911094656000,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9817852060737,30,169.9811877479616,169.98046983951897,169.98188084550407,30,1704986088448.0,1000.0,0.00015777095299540633,0,0,1000.0,169.94114990119692,170.11117605354764,0.04349452696197084,0.03979008281733084,PrePeg,10000000,30,9999999971000.0,9999997061288.934,344955.93311357225,28989209.925888,29000.0,14494.526961970842,0.0,10000000000000.0,9999999960209.926,1704986088448.0,29000000.0,0.0,0.0,-10790.074112001806,0.0
170.02616323149564,170.027001,169.94116077651512,170.11118693974663,170.026,-0.0,-1.4646822582618486e-09,-1.4646822582618486e-09,169.98118783907677,0.0001763772018176,0,1763771170816.0,0,1763771170816.0,0,1,0.03,0.014994336610713276,1000,625,500,3676214440602016768,3676217969909190144,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98179776601646,31,169.98120023964026,169.98045891731388,169.98191676083962,31,1763771170816.0,1000.0,0.00016321133199426185,0,0,1000.0,169.94115533885596,170.11118149664713,0.044994336610713274,0.04128989246607327,PrePeg,10000000,31,9999999970000.0,9999996959839.105,333458.8223351092,29988710.116239257,30000.0,14994.336610713275,0.0,10000000000000.0,9999999958710.117,1763771170816.0,30000000.0,0.0,0.0,-11289.883760742843,0.0
