event_name,timestamp,parameters
spot_oracle_price,36,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,37,"{""user_index"": 0}"
perp_oracle_price,37,"{""conf"": 0, ""market_index"": 0, ""price"": 2.827542424374272, ""slot"": 0}"
spot_oracle_price,37,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,38,"{""user_index"": 0}"
perp_oracle_price,38,"{""conf"": 0, ""market_index"": 0, ""price"": 2.827542424374272, ""slot"": 0}"
spot_oracle_price,38,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,39,"{""user_index"": 0}"
perp_oracle_price,39,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,39,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,40,"{""user_index"": 0}"
perp_oracle_price,40,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,40,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,41,"{""user_index"": 0}"
perp_oracle_price,41,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,41,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,42,"{""user_index"": 0}"
perp_oracle_price,42,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,42,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,43,"{""user_index"": 0}"
perp_oracle_price,43,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
spot_oracle_price,43,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,44,"{""user_index"": 0}"
perp_oracle_price,44,"{""conf"": 0, ""market_index"": 0, ""price"": 3.450569294499914, ""slot"": 0}"
