base_asset_amount_long,base_asset_amount_short,base_asset_amount,total_base_asset_amount,open_interest,total_fees,total_exchange_fees,total_mm_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,last_oracle_price,last_oracle_conf,last_oracle_normalised_price,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_bid_price_twap,last_ask_price_twap,last_mark_price_twap_ts,base_spread,mark_std,buy_intensity,sell_intensity,last_spread,bid_price_before,ask_price_before,total_fee,total_fee_minus_distributions,strategies,oracle_price,mark_price,bid_price,ask_price,wouldbe_peg,predicted_long_funding,predicted_short_funding,last_mid_price_twap,repeg_to_oracle_cost,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value
1396494237924352.0,0.0,1396494237924352.0,1396494237924352.0,1,15.54300309249065,15.54300309249065,0.0,1000,625,500,3.6748197110172554e+18,3.67761323018476e+18,3600,3676216205255179776,85572,0,0,0,0,85.628215,0,85.572105,85.57213616789274,7,85.57207272592073,85.57202861760685,85.57202861760685,7,0,0.0845780000000218,0,0,0,85.61845100000001,85.61845100000001,15543003.09249065,15.54300309249065,,85.618824,85.63705000000002,85.63705000000002,85.63705000000002,85.572,-3.089107761591086e-10,-3.089107761591086e-10,85.57202861760685,6.426314676068148,1396494237924352.0,11955108498.988974,0.0,0.0,9999984943768.494,-486771.58672332764,9999984456996.908,0.0,9998788994824.168,836.4952639258385,11954621727.40225
1396494237924352.0,0.0,1396494237924352.0,1396494237924352.0,1,15.54300309249065,15.54300309249065,0.0,1000,625,500,3.6748197110172554e+18,3.67761323018476e+18,3600,3676216205255179776,85572,0,0,0,0,85.628215,0,85.572105,85.57213616789274,7,85.57207272592073,85.57202861760685,85.57202861760685,7,0,0.0845780000000218,0,0,0,85.61845100000001,85.61845100000001,15543003.09249065,15.54300309249065,,85.618451,85.63705000000002,85.63705000000002,85.63705000000002,85.572,-3.089107761591086e-10,-3.089107761591086e-10,85.57202861760685,6.426314676068148,1396494237924352.0,11955108498.988974,0.0,0.0,9999984943768.494,-486771.58672332764,9999984456996.908,0.0,9998788994824.168,836.4952639258385,11954621727.40225
2897671707160064.0,0.0,2897671707160064.0,2897671707160064.0,1,28.403897814823797,28.403897814823797,0.0,1000,625,500,3.6733185335480197e+18,3.6791161627704576e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57221405515955,12,85.57216297213473,85.57209309313795,85.57209309313795,12,0,0.15458699999999226,0,0,0,85.63705000000002,85.63705000000002,28403897.814823795,28.403897814823797,,85.63705,85.70705899999999,85.70705899999999,85.70705899999999,85.572,-2.4873253436017114e-10,-2.4873253436017114e-10,85.57209309313795,18.849723849305857,2897671707160064.0,24816003221.32212,0.0,0.0,9999972082873.771,-486771.58672332764,9999971596102.186,0.0,9997490044457.213,402.97253600816407,24815516449.735397
2897671707160064.0,0.0,2897671707160064.0,2897671707160064.0,1,28.403897814823797,28.403897814823797,0.0,1000,625,500,3.6733185335480197e+18,3.6791161627704576e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57221405515955,12,85.57216297213473,85.57209309313795,85.57209309313795,12,0,0.15458699999999226,0,0,0,85.63705000000002,85.63705000000002,28403897.814823795,28.403897814823797,,85.63705,85.70705899999999,85.70705899999999,85.70705899999999,85.572,-2.4873253436017114e-10,-2.4873253436017114e-10,85.57209309313795,18.849723849305857,2897671707160064.0,24816003221.32212,0.0,0.0,9999972082873.771,-486771.58672332764,9999971596102.186,0.0,9997490044457.213,402.97253600816407,24815516449.735397
2897671707160064.0,0.0,2897671707160064.0,2897671707160064.0,1,28.403897814823797,28.403897814823797,0.0,1000,625,500,3.6733185335480197e+18,3.6791161627704576e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57221405515955,12,85.57216297213473,85.57209309313795,85.57209309313795,12,0,0.15458699999999226,0,0,0,85.63705000000002,85.63705000000002,28403897.814823795,28.403897814823797,,85.63705,85.70705899999999,85.70705899999999,85.70705899999999,85.572,-2.4873253436017114e-10,-2.4873253436017114e-10,85.57209309313795,18.849723849305857,2897671707160064.0,24816003221.32212,0.0,0.0,9999972082873.771,-486771.58672332764,9999971596102.186,0.0,9997490044457.213,402.97253600816407,24815516449.735397
2897671707160064.0,0.0,2897671707160064.0,2897671707160064.0,1,28.403897814823797,28.403897814823797,0.0,1000,625,500,3.6733185335480197e+18,3.6791161627704576e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57221405515955,12,85.57216297213473,85.57209309313795,85.57209309313795,12,0,0.15458699999999226,0,0,0,85.63705000000002,85.63705000000002,28403897.814823795,28.403897814823797,,85.63705,85.70705899999999,85.70705899999999,85.70705899999999,85.572,-2.4873253436017114e-10,-2.4873253436017114e-10,85.57209309313795,18.849723849305857,2897671707160064.0,24816003221.32212,0.0,0.0,9999972082873.771,-486771.58672332764,9999971596102.186,0.0,9997490044457.213,402.97253600816407,24815516449.735397
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.63705,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,20.586998497182208,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.707059,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,42.757612263378434,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.707059,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,42.757612263378434,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.707059,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,42.757612263378434,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.707059,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,42.757612263378434,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.719512,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,46.55828890901207,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3164504171109376.0,0.0,3164504171109376.0,3164504171109376.0,1,30.691006525101873,30.691006525101873,0.0,1000,625,500,3.6730517010840704e+18,3.679383435793208e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57228609509826,16,85.57231285661013,85.57216526747891,85.57216526747891,16,0,0.1670400000000143,0,0,0,85.70705899999999,85.70705899999999,30691006.525101874,30.691006525101873,,85.719512,85.71951200000001,85.71951200000001,85.71951200000001,85.572,1.3030655661065804e-10,1.3030655661065804e-10,85.57216526747891,46.55828890901207,3164504171109376.0,27103111931.6002,0.0,0.0,9999969795765.06,-486771.58672332764,9999969308993.475,0.0,9997259046477.473,368.96681594324576,27102625160.013477
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.719512,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,49.958195075705554,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.719512,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,49.958195075705554,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.719512,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,49.958195075705554,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.719512,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,49.958195075705554,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.719512,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,49.958195075705554,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
3395377779176448.0,0.0,3395377779176448.0,3395377779176448.0,1,32.6701682291583,32.6701682291583,0.0,1000,625,500,3.6728208274760033e+18,3.6796147219269965e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57241202491336,23,85.57259907716671,85.5724275608477,85.5724275608477,23,0,0.17781700000000455,0,0,0,85.71951200000001,85.71951200000001,32670168.229158297,32.6701682291583,,85.730289,85.730289,85.730289,85.730289,85.572,9.107893192735947e-10,9.107893192735947e-10,85.5724275608477,53.696563414703924,3395377779176448.0,29082273635.656624,0.0,0.0,9999967816603.357,-486771.58672332764,9999967329831.771,0.0,9997059151145.365,343.85670236056154,29081786864.0699
