m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,timestamp,u0_collateral,u0_free_collateral,u0_margin_ratio,u0_total_position_value,u0_total_fee_paid,u0_total_fee_rebate,u0_open_orders,u0_cumulative_deposits,u0_total_collateral,u0_m0_base_asset_amount,u0_m0_quote_asset_amount,u0_m0_last_cumulative_funding_rate,u0_m0_last_funding_rate_ts,u0_m0_upnl,u0_m0_ufunding
170.746585,170.746585,170.66122237916156,170.83196896416158,169.98101113461036,-0.0,-7.215956785456626e-10,-7.215956785456626e-10,170.09733083291854,4.03155155257084,0,52466109836288.0,0,52466109836288.0,0,1,0.895,0.44733222693456526,1000,625,500,1699336166522914304,1706989888246988800,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09780354598385,896,170.09750896556793,170.07854412657352,170.11611753926357,896,52466109836288.0,1000.0,0.008101620571721924,0,0,1000.0,170.6612223791616,170.8319689641616,1.3423322269345737,0.08126922693456512,PreFreePeg_OracleRetreat,10000000,896,9999999105000.0,9999910336981.035,11163.040090434857,895813312.2607743,895000.0,447332.22693456523,0.0,10000000000000.0,9999999918312.262,52466109836288.0,895000000.0,0.0,0.0,813312.2607742548,0.0
170.74658500000004,170.746585,170.6612223791616,170.8319689641616,169.98101113461036,-0.0,-7.213944709939351e-10,-7.213944709939351e-10,170.09751118426266,4.036049462669958,0,52524646887424.0,0,52524646887424.0,0,1,0.896,0.4478320366422612,1000,625,500,1699336166522914560,1706989888246988544,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.0979837630544,897,170.09768926446637,170.07870598164368,170.1163163868816,897,52524646887424.0,1000.0,0.00811338987318777,0,0,1000.0,170.66122237916156,170.83196896416158,1.3438320366422698,0.08283003664226109,PreFreePeg_OracleRetreat,10000000,897,9999999104000.0,9999910235475.664,11150.599619065128,896812750.7378966,896000.0,447832.0366422612,0.0,10000000000000.0,9999999916750.738,52524646887424.0,896000000.0,0.0,0.0,812750.7378965616,0.0
170.746585,170.746585,170.66122237916156,170.83196896416158,169.98101113461036,-0.0,-7.211933197078709e-10,-7.211933197078709e-10,170.09769148550913,4.040547372455737,0,52583183938560.0,0,52583183938560.0,0,1,0.897,0.44833184634995715,1000,625,500,1699336166522914304,1706989888246988800,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09816393006463,898,170.09786951328178,170.0788677917541,170.11651517926418,898,52583183938560.0,1000.0,0.00812515917468204,0,0,1000.0,170.6612223791616,170.8319689641616,1.3453318463499657,0.08439084634995705,PreFreePeg_OracleRetreat,10000000,898,9999999103000.0,9999910133970.23,11138.186845856813,897812189.1453947,897000.0,448331.84634995717,0.0,10000000000000.0,9999999915189.145,52583183938560.0,897000000.0,0.0,0.0,812189.1453946829,0.0
170.74658500000004,170.746585,170.6612223791616,170.8319689641616,169.98101113461036,-0.0,-7.20992224826296e-10,-7.20992224826296e-10,170.09787173667195,4.0450452819477585,0,52641720989696.0,0,52641720989696.0,0,1,0.898,0.44883165605765313,1000,625,500,1699336166522914560,1706989888246988544,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.0983440470285,899,170.09804971202806,170.07902955691728,170.11671391642665,899,52641720989696.0,1000.0,0.008136928476147887,0,0,1000.0,170.66122237916156,170.83196896416158,1.3468316560576619,0.08595165605765302,PreFreePeg_OracleRetreat,10000000,899,9999999102000.0,9999910032464.74,11125.801678355816,898811627.4876202,898000.0,448831.65605765313,0.0,10000000000000.0,9999999913627.488,52641720989696.0,898000000.0,0.0,0.0,811627.4876202345,0.0
170.746585,170.746585,170.66122237916156,170.83196896416158,169.98101113461036,-0.0,-7.207911861399325e-10,-7.207911861399325e-10,170.09805193776504,4.049543191106857,0,52700258040832.0,0,52700258040832.0,0,1,0.899,0.4493314657653491,1000,625,500,1699336166522914304,1706989888246988800,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09852411395985,900,170.09822986071916,170.07919127714567,170.11691259838437,900,52700258040832.0,1000.0,0.008148697777642155,0,0,1000.0,170.6612223791616,170.8319689641616,1.348331465765358,0.08751246576534899,PreFreePeg_OracleRetreat,10000000,900,9999999101000.0,9999909930959.18,11113.444024680268,899811065.7558699,899000.0,449331.4657653491,0.0,10000000000000.0,9999999912065.756,52700258040832.0,899000000.0,0.0,0.0,811065.7558698654,0.0
170.74658500000004,170.746585,170.6612223791616,170.8319689641616,169.98101113461036,-0.0,-7.205902037179868e-10,-7.205902037179868e-10,170.09823208880223,4.054041099972202,0,52758795091968.0,0,52758795091968.0,0,1,0.9,0.4498312754730451,1000,625,500,1699336166522914560,1706989888246988544,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09870413087262,901,170.09840995936895,170.0793529524518,170.11711122515266,901,52758795091968.0,1000.0,0.008160467079108003,0,0,1000.0,170.66122237916156,170.83196896416158,1.349831275473054,0.08907427547304496,PreFreePeg_OracleRetreat,10000000,901,9999999100000.0,9999909829453.562,11101.11379314112,900810503.9588469,900000.0,449831.27547304507,0.0,10000000000000.0,9999999910503.959,52758795091968.0,900000000.0,0.0,0.0,810503.9588469267,0.0
170.746585,170.746585,170.66122237916156,170.83196896416158,169.98101113461036,-0.0,-7.203892775600437e-10,-7.203892775600437e-10,170.0984121897975,4.058539008524206,0,52817332143104.0,0,52817332143104.0,0,1,0.901,0.45033108518074105,1000,625,500,1699336166522914304,1706989888246988800,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09888409778068,902,170.09859000799133,170.07951458284813,170.11730979674684,902,52817332143104.0,1000.0,0.008172236380602271,0,0,1000.0,170.6612223791616,170.8319689641616,1.35133108518075,0.09063608518074091,PreFreePeg_OracleRetreat,10000000,902,9999999099000.0,9999909727947.883,11088.81089261678,901809942.0921997,901000.0,450331.08518074104,0.0,10000000000000.0,9999999908942.092,52817332143104.0,901000000.0,0.0,0.0,809942.0921996832,0.0
170.74658500000004,170.746585,170.6612223791616,170.8319689641616,169.98101113461036,-0.0,-7.201884076656887e-10,-7.201884076656887e-10,170.09859224076467,4.06303691676287,0,52875869194240.0,0,52875869194240.0,0,1,0.902,0.45083089488843703,1000,625,500,1699336166522914560,1706989888246988544,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.09906401469794,903,170.0987700066002,170.07967616834713,170.11750831318224,903,52875869194240.0,1000.0,0.008184005682068118,0,0,1000.0,170.66122237916156,170.83196896416158,1.3528308948884462,0.09219789488843688,PreFreePeg_OracleRetreat,10000000,903,9999999098000.0,9999909626442.14,11076.535232335547,902809380.1559283,902000.0,450830.894888437,0.0,10000000000000.0,9999999907380.156,52875869194240.0,902000000.0,0.0,0.0,809380.1559282541,0.0
170.746585,170.746585,170.66122237916156,170.83196896416158,169.98101113461036,-0.0,-7.199875940345074e-10,-7.199875940345074e-10,170.0987722417177,4.067534824688196,0,52934406245376.0,0,52934406245376.0,0,1,0.903,0.45133070459613295,1000,625,500,1699336166522914304,1706989888246988800,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.0992438816383,904,170.09894995520946,170.07983770896124,170.1177067744742,904,52934406245376.0,1000.0,0.008195774983562387,0,0,1000.0,170.6612223791616,170.8319689641616,1.3543307045961424,0.09375970459613285,PreFreePeg_OracleRetreat,10000000,904,9999999097000.0,9999909524936.336,11064.286721927232,903808818.1500326,903000.0,451330.704596133,0.0,10000000000000.0,9999999905818.15,52934406245376.0,903000000.0,0.0,0.0,808818.1500326395,0.0
170.74658500000004,170.746585,170.6612223791616,170.8319689641616,169.98101113461036,-0.0,-7.197868365268449e-10,-7.197868365268449e-10,170.09895219267048,4.0720327323001815,0,52992943296512.0,0,52992943296512.0,0,1,0.904,0.4518305143038289,1000,625,500,1699336166522914560,1706989888246988544,3600,1.7031587280658888e+18,169981.01113461037,0,0,0,0,170.746585,0,169.981609,170.0994236986156,905,170.099129853833,170.07999920470297,170.117905180638,905,52992943296512.0,1000.0,0.008207544285028234,0,0,1000.0,170.66122237916156,170.83196896416158,1.3558305143038383,0.09532151430382882,PreFreePeg_OracleRetreat,10000000,905,9999999096000.0,9999909423430.467,11052.065271420946,904808256.0745128,904000.0,451830.51430382894,0.0,10000000000000.0,9999999904256.074,52992943296512.0,904000000.0,0.0,0.0,808256.0745128393,0.0
