event_name,timestamp,parameters
perp_oracle_price,28,"{""conf"": 0, ""market_index"": 0, ""price"": 1.605909558660798, ""slot"": 0}"
spot_oracle_price,28,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,29,"{""user_index"": 0}"
liquidate,30,"{""user_index"": 0}"
perp_oracle_price,30,"{""conf"": 0, ""market_index"": 0, ""price"": 2.700654087208491, ""slot"": 0}"
spot_oracle_price,30,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,31,"{""user_index"": 0}"
perp_oracle_price,31,"{""conf"": 0, ""market_index"": 0, ""price"": 2.700654087208491, ""slot"": 0}"
spot_oracle_price,31,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,32,"{""user_index"": 0}"
perp_oracle_price,32,"{""conf"": 0, ""market_index"": 0, ""price"": 3.6506496660049663, ""slot"": 0}"
spot_oracle_price,32,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,33,"{""user_index"": 0}"
perp_oracle_price,33,"{""conf"": 0, ""market_index"": 0, ""price"": 3.6506496660049663, ""slot"": 0}"
spot_oracle_price,33,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,34,"{""user_index"": 0}"
perp_oracle_price,34,"{""conf"": 0, ""market_index"": 0, ""price"": 3.6506496660049663, ""slot"": 0}"
spot_oracle_price,34,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,35,"{""user_index"": 0}"
perp_oracle_price,35,"{""conf"": 0, ""market_index"": 0, ""price"": 3.6506496660049663, ""slot"": 0}"
spot_oracle_price,35,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,36,"{""user_index"": 0}"
perp_oracle_price,36,"{""conf"": 0, ""market_index"": 0, ""price"": 3.6506496660049663, ""slot"": 0}"
spot_oracle_price,36,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
liquidate,37,"{""user_index"": 0}"
perp_oracle_price,37,"{""conf"": 0, ""market_index"": 0, ""price"": 5.9280622220547485, ""slot"": 0}"
spot_oracle_price,37,"{""conf"": 0, ""market_index"": 1, ""price"": 1.0, ""slot"": 0}"
