timestamp,price
0.0,169.981609
16.0,170.027001
34.0,170.138711
80.0,170.051111
94.0,170.213726
100.0,170.241192
101.0,170.240701
104.0,170.240701
106.0,170.387307
108.0,170.37083
113.0,170.427864
114.0,170.442969
116.0,170.468392
117.0,170.465
130.0,170.384183
247.0,170.359817
320.0,170.3975
327.0,170.541224
328.0,170.541224
334.0,170.586093
336.0,170.632988
341.0,170.606249
357.0,170.58875
365.0,170.668749
371.0,170.668749
373.0,170.668749
377.0,170.702326
401.0,170.769174
411.0,170.806199
417.0,170.819315
441.0,170.776986
458.0,170.668749
665.0,170.532888
666.0,170.508645
728.0,170.243965
729.0,170.243965
730.0,170.243965
791.0,170.58327
794.0,170.629595
821.0,170.746585
966.0,170.926148
967.0,170.926148
1009.0,171.209651
1026.0,171.122625
1052.0,171.045727
1066.0,171.02875
1077.0,170.993293
1089.0,171.01875
1095.0,170.910658
1106.0,170.942153
1112.0,170.965
1117.0,170.982218
1128.0,171.014107
1139.0,171.053468
1148.0,171.032686
1158.0,170.970229
1174.0,170.93875
1186.0,171.048954
1200.0,171.05125
1211.0,171.055517
1225.0,171.065258
1236.0,171.007497
1250.0,171.053422
1260.0,171.07125
1265.0,171.07125
1289.0,171.01625
1305.0,171.21167
1318.0,171.243779
1329.0,171.22289
1387.0,171.21754
1409.0,171.114365
1427.0,171.107365
1430.0,171.100547
1431.0,171.073107
1432.0,171.064055
1433.0,171.068438
1436.0,171.054945
1438.0,171.085608
1442.0,171.10711
1447.0,171.153948
1448.0,171.153948
1453.0,171.17976
1454.0,171.194074
1456.0,171.192812
1462.0,171.18151
1478.0,171.190477
1479.0,171.194136
1486.0,171.237019
1487.0,171.237019
1492.0,171.247106
1498.0,171.229236
1509.0,171.22713
1511.0,171.226262
1526.0,171.262104
1535.0,171.260734
1545.0,171.242397
1555.0,171.271445
1557.0,171.295365
1568.0,171.284688
1569.0,171.29875
1578.0,171.338947
1587.0,171.323997
1598.0,171.306044
1612.0,171.341217
1646.0,171.148157
1660.0,171.10838
1676.0,171.11422
1689.0,171.085357
1694.0,171.08957
1699.0,171.202812
1713.0,171.22625
1724.0,171.196079
1738.0,171.211194
1750.0,171.151276
1764.0,171.172954
1783.0,171.046554
1795.0,171.047031
1805.0,171.134046
1817.0,171.097758
1827.0,171.034069
1835.0,171.054598
1843.0,171.02881
1855.0,171.055889
1870.0,171.079054
1875.0,171.052209
1882.0,171.096679
1893.0,171.077817
1897.0,171.081445
1911.0,171.104805
1920.0,171.110321
1942.0,171.136923
1954.0,171.196983
1967.0,171.230637
1981.0,171.22624
1993.0,171.2373
2004.0,171.211083
2019.0,171.244166
2030.0,171.321662
2031.0,171.32173
2033.0,171.329615
2038.0,171.341356
2054.0,171.348507
2058.0,171.397384
2070.0,171.359085
2082.0,171.374776
2092.0,171.42155
2100.0,171.439056
2111.0,171.45408
2131.0,171.440597
2134.0,171.434845
2143.0,171.439587
2152.0,171.386112
2157.0,171.370887
2163.0,171.400437
2175.0,171.430367
2177.0,171.50375
2182.0,171.541102
2184.0,171.545849
2189.0,171.58407
2194.0,171.571029
2196.0,171.57117
2199.0,171.569055
2200.0,171.56742
2202.0,171.565607
2216.0,171.590319
2229.0,171.53375
2285.0,171.457986
2298.0,171.424242
2301.0,171.425597
2314.0,171.428922
2321.0,171.426293
2328.0,171.426436
2350.0,171.397788
2364.0,171.647803
2381.0,171.606249
2389.0,171.565212
2393.0,171.634891
2399.0,171.617498
2414.0,171.555415
2421.0,171.551393
2425.0,171.53733
2432.0,171.587725
2446.0,171.683195
2454.0,171.708259
2469.0,171.66612
2490.0,171.68375
2498.0,171.66375
2510.0,171.732454
2513.0,171.739269
2517.0,171.776967
2519.0,171.7778
2529.0,171.786515
2530.0,171.794795
2544.0,171.814412
2557.0,171.75375
2567.0,171.698719
2575.0,171.723892
2588.0,171.675031
2593.0,171.673238
2599.0,171.673321
2610.0,171.684618
2624.0,171.72875
2633.0,171.743731
2639.0,171.7467
2676.0,171.693998
2705.0,171.675908
2706.0,171.675908
2707.0,171.675908
2708.0,171.675908
2722.0,171.559412
2723.0,171.556365
2756.0,171.691894
2809.0,171.680961
2820.0,171.684695
2858.0,171.895965
2864.0,171.884801
2880.0,171.921418
2888.0,171.918518
2891.0,172.092354
2893.0,172.092301
2907.0,172.060962
2911.0,172.11
2928.0,172.221703
2931.0,172.28901
2940.0,172.252281
2971.0,172.216891
2976.0,172.27675
3011.0,172.243124
3026.0,172.305422
3031.0,172.320376
3035.0,172.298345
3060.0,172.226112
3091.0,172.256255
3112.0,172.256585
3117.0,172.327606
3161.0,172.249045
3200.0,172.29529
3205.0,172.291524
3219.0,172.308265
3253.0,172.344467
3256.0,172.345819
3269.0,172.32012
3332.0,172.392115
3350.0,172.462544
3402.0,172.461102
3433.0,172.503733
3665.0,172.299929
3672.0,172.275014
3682.0,172.230512
3684.0,172.225866
3687.0,172.202188
3695.0,172.165535
3704.0,172.15465
3707.0,172.147564
3709.0,172.144858
3728.0,172.09783
3734.0,172.029813
3735.0,172.029813
3736.0,172.018675
3752.0,171.929971
3759.0,172.007535
3775.0,171.99375
3795.0,171.941858
3927.0,171.950123
3931.0,172.053918
3962.0,172.08481
3963.0,172.089013
3998.0,172.15875
3999.0,172.15875
4007.0,172.252527
4013.0,172.308189
4018.0,172.341909
4019.0,172.357063
4026.0,172.451792
4032.0,172.452397
4033.0,172.444046
4034.0,172.444046
4041.0,172.437293
4050.0,172.452688
4087.0,172.42903
4097.0,172.526654
4098.0,172.522715
4099.0,172.522715
4100.0,172.521696
4103.0,172.533951
4129.0,172.568455
4139.0,172.541186
4209.0,172.587328
4217.0,172.693292
4219.0,172.687555
4227.0,172.626612
4230.0,172.682083
4234.0,172.742944
4239.0,172.728288
4240.0,172.729399
4243.0,172.772881
4257.0,172.755716
4258.0,172.770485
4294.0,172.660396
4299.0,172.709416
