total_collateral
10000000000000.0
20000000000000.0
20000000000000.0
19999999999855.0
19999999999855.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999448.0
19999999999822.5
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000006488.25
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000003155.375
20000000000373.28
20000000000373.28
20000000000373.28
20000000000373.28
20000000004319.023
20000000004319.023
20000000004319.023
20000000004319.023
20000000004319.023
20000000004319.023
20000000004319.023
20000000004319.023
19999999999901.727
19999999999948.29
19999999999948.29
19999999999745.074
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997241.484
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
19999999997350.062
20000000002168.094
20000000004196.773
20000000018907.58
20000000028095.562
20000000028095.562
20000000036942.37
20000000065956.816
20000000081595.29
20000000021968.1
20000000025521.516
20000000025521.516
20000000028773.227
20000000028773.227
20000000031725.1
20000000031725.1
20000000034378.07
20000000034378.07
20000000036730.33
20000000036730.33
20000000038782.688
20000000038782.688
20000000040536.07
20000000040536.07
20000000041989.688
20000000041989.688
20000000043145.266
20000000043145.266
20000000044001.875
20000000044001.875
20000000044558.645
20000000044558.645
20000000044817.383
20000000044817.383
20000000044777.082
20000000192284.613
20000000199418.664
20000000199418.664
20000000206179.664
20000000206179.664
20000000212570.008
20000000212570.008
20000000218588.3
20000000218588.3
20000000224237.344
20000000224237.344
20000000229517.133
20000000229517.133
20000000234426.273
20000000234426.273
20000000238964.758
20000000238964.758
20000000243136.4
20000000243136.4
20000000246938.785
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000575476.555
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000274537.38
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000616861.133
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000103371.062
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
20000000360120.535
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
19999999975000.766
