blockchainTimestamp,oraclePrice
1652069691,63.43816261
1652069692,63.43816261
1652069693,63.51048703
1652069694,63.5185
1652069695,63.5185
1652069696,63.52011981
1652069697,63.541
1652069698,63.6043875
1652069700,63.6046065
1652069701,63.6120065
1652069703,63.69422589
1652069704,63.69422589
1652069708,63.70432633
1652069709,63.68034481
1652069711,63.68034481
1652069713,63.69985748
1652069715,63.66124058
1652069718,63.63397864
1652069721,63.62068058
1652069723,63.595
1652069724,63.595
1652069725,63.52043413
1652069727,63.50114786
1652069728,63.47
1652069729,63.43901275
1652069730,63.40664848
1652069736,63.4003
1652069737,63.3897835
1652069738,63.384
1652069743,63.384
1652069744,63.36271919
1652069746,63.359625
1652069748,63.319
1652069749,63.31895
1652069750,63.28149896
1652069752,63.26335
1652069753,63.26309072
1652069754,63.26313389
1652069760,63.32404151
1652069761,63.33368202
1652069764,63.33368202
1652069766,63.348905
1652069767,63.35237528
1652069768,63.348905
1652069772,63.376951
1652069773,63.3967
1652069780,63.48792509
1652069782,63.55205832
1652069783,63.5562062
1652069784,63.60395286
1652069787,63.6707588
1652069798,63.64536838
1652069801,63.6335
1652069804,63.591
1652069806,63.56081097
1652069807,63.532
1652069809,63.53
1652069811,63.53
1652069812,63.48052466
1652069813,63.48052466
1652069814,63.48142127
1652069815,63.48142127
1652069817,63.47
1652069819,63.4517
1652069823,63.4452
1652069824,63.4452
1652069828,63.4125
1652069829,63.4079912
1652069833,63.415635
1652069837,63.4078159
1652069841,63.3923
1652069844,63.3792
1652069849,63.4005
1652069856,63.422
1652069872,63.45690315
1652069881,63.40203052
1652069882,63.3935
1652069884,63.3772
1652069886,63.356348
1652069890,63.3382149
1652069892,63.28346962
1652069893,63.2694
1652069897,63.26992037
1652069898,63.26992037
1652069899,63.26875
1652069900,63.26480035
1652069902,63.25805
1652069912,63.30347967
1652069920,63.35833688
1652069921,63.3918
1652069923,63.3983
1652069928,63.40392125
1652069929,63.39104959
1652069933,63.33592204
1652069938,63.25517628
1652069939,63.25517628
1652069942,63.2384
1652069945,63.2325
1652069947,63.23568192
1652069949,63.23303923
1652069953,63.24
1652069954,63.33075048
1652069956,63.3335
1652069958,63.4
1652069969,63.46270261
1652069970,63.47038896
1652069975,63.4753
1652069979,63.49747139
1652069990,63.46601626
1652069995,63.43080378
1652069998,63.4364
1652070004,63.5315
1652070006,63.54301088
1652070013,63.60106324
1652070014,63.60055494
1652070015,63.577
1652070021,63.5663
1652070022,63.59211118
1652070027,63.59211118
1652070028,63.608499
1652070039,63.591
1652070055,63.51756274
1652070057,63.5017
1652070058,63.490856
1652070060,63.47126438
1652070062,63.4676804
1652070066,63.46324952
1652070072,63.48260826
1652070105,63.5155
1652070113,63.4855
1652070115,63.48118521
1652070116,63.4686
1652070117,63.4459282
1652070121,63.43005636
1652070122,63.42518726
1652070123,63.42519803
1652070129,63.36186318
1652070130,63.36186318
1652070134,63.36696325
1652070135,63.36696325
1652070136,63.43731981
1652070137,63.43731981
1652070147,63.42
1652070148,63.39105731
1652070149,63.36464
1652070150,63.36362245
1652070154,63.34353515
1652070157,63.34353515
1652070158,63.34353515
1652070161,63.32853727
1652070162,63.3259522
1652070164,63.32275161
1652070167,63.3113341
1652070169,63.301
1652070209,63.42190151
1652070214,63.56251499
1652070215,63.57314197
1652070217,63.59350056
1652070218,63.59350056
1652070219,63.60311578
1652070220,63.60589005
1652070225,63.657847
1652070231,63.66201293
1652070233,63.657247
1652070237,63.58
1652070239,63.5639
1652070244,63.524
1652070251,63.48900135
1652070252,63.488
1652070254,63.47005236
1652070259,63.47364866
1652070261,63.47355
1652070263,63.48112663
1652070264,63.58659842
1652070265,63.59883201
1652070267,63.64714102
1652070270,63.68076773
1652070274,63.69883077
1652070275,63.69883077
1652070276,63.71
1652070277,63.77272816
1652070283,63.7874684
1652070285,63.77245
1652070287,63.81524368
1652070288,63.82442819
1652070289,63.8375845
1652070290,63.8375845
1652070291,63.88481739
1652070292,63.88775
1652070293,63.902161
1652070302,63.83
1652070308,63.8376611
1652070309,63.81303303
1652070310,63.80766573
1652070313,63.81125
1652070320,63.78911985
1652070326,63.76486
1652070355,63.81524006
1652070357,63.80962176
1652070358,63.80725937
1652070361,63.76925667
1652070362,63.76975667
1652070363,63.76975667
1652070365,63.763
1652070366,63.75310487
1652070368,63.7482478
1652070369,63.73884744
1652070371,63.69794399
1652070372,63.69222948
1652070374,63.6775985
1652070375,63.67907327
1652070377,63.67673113
1652070378,63.67001955
1652070379,63.67001955
1652070380,63.65370046
1652070384,63.63986174
1652070386,63.65017641
1652070387,63.63548503
1652070388,63.63548503
1652070389,63.6129113
1652070390,63.6129113
1652070394,63.46415296
1652070395,63.43705
1652070396,63.43705
1652070397,63.43824162
1652070399,63.42662861
1652070402,63.42911733
1652070403,63.4367772
1652070405,63.4555
1652070412,63.43769667
1652070460,63.381
1652070462,63.37922162
1652070471,63.381
1652070472,63.3855
1652070474,63.3937
1652070508,63.42702483
1652070509,63.435
1652070510,63.40761
1652070514,63.3102
1652070515,63.3102
1652070516,63.2945
1652070517,63.24876222
1652070520,63.2370758
1652070522,63.2360445
1652070523,63.2595
1652070526,63.2595
1652070530,63.25629976
1652070532,63.25630459
1652070535,63.2507613
1652070539,63.2408
1652070541,63.23158582
1652070542,63.231
1652070543,63.2287
1652070547,63.21200135
1652070556,63.2419
1652070567,63.22
1652070575,63.20395251
1652070579,63.2016
1652070581,63.2016
1652070582,63.2
1652070585,63.19237266
1652070586,63.194
1652070594,63.1955
1652070600,63.20385
1652070618,63.18
1652070628,63.24967586
1652070655,63.20579457
1652070656,63.2022
1652070658,63.20171848
1652070660,63.15222603
1652070661,63.13609356
1652070680,63.218
1652070723,63.2466
1652070813,63.1356
1652070815,63.127
1652070816,63.11375981
1652070822,63.1065
1652070823,63.0839
1652070824,63.0839
1652070825,63.07298288
1652070832,63.0292
1652070834,63.03925097
1652070843,63.0074
1652070844,63.015
1652070846,63.00132186
1652070848,63.0004
1652070849,62.9915728
1652070856,62.99913
1652070860,63.01024763
1652070862,63.0092
1652070866,63.00950082
1652070868,63.00928258
1652070891,62.972
1652070893,62.9706
1652070895,62.9706
1652070896,62.97000266
1652070900,62.96635426
1652070901,62.952
1652070904,62.94157
1652070909,62.9191
1652070910,62.9205
1652070915,62.9287
1652070916,62.9287
1652070924,62.89143
1652070927,62.8867
1652070935,62.95400015
1652070942,62.9695
1652070948,62.9713
1652070954,62.98070374
1652070957,63.00440699
1652070960,63.00329904
1652070963,63.0093
1652070977,63.01054037
1652070978,63.01681045
1652070979,63.03522257
1652070982,63.11086599
1652070983,63.11467828
1652070984,63.13052265
1652070986,63.14456733
1652070987,63.13509146
1652070993,63.1338
1652070999,63.13938544
1652071044,63.02182845
1652071076,62.97365106
1652071108,63.10514984
1652071113,63.16193927
1652071114,63.17657801
1652071117,63.1618
1652071118,63.1618
1652071120,63.1660012
1652071123,63.1655
1652071124,63.164
1652071137,63.11758762
1652071153,63.17896567
1652071157,63.17477493
1652071179,63.03603311
1652071180,63.01587597
1652071188,63.00609876
1652071194,63.02416
1652071199,63.03264797
1652071200,63.02495
1652071201,63.02495
1652071205,63.00169277
1652071211,62.9923
1652071212,62.9923
1652071213,62.988
1652071214,62.98345383
1652071217,62.98345383
1652071218,62.98345383
1652071224,62.9171
1652071227,62.91489652
1652071228,62.91343505
1652071230,62.92296079
1652071240,62.91350959
1652071241,62.91350959
1652071244,62.91081278
1652071250,62.8727
1652071252,62.8644
1652071254,62.86078836
1652071257,62.85668457
1652071258,62.8559
1652071267,62.86009131
1652071268,62.86295453
1652071269,62.8596
1652071271,62.858
1652071272,62.856
1652071273,62.856
1652071278,62.83550008
1652071279,62.8353275
1652071289,62.85023015
1652071301,62.79288166
1652071302,62.7887
1652071326,62.9386598
1652071354,62.85183133
1652071362,62.8460306
1652071366,62.8438
1652071367,62.8438
1652071427,62.907233
1652071434,62.94330504
1652071435,62.94350022
1652071447,62.9473
1652071514,62.94
1652071525,62.866
1652071527,62.833
1652071528,62.8207294
1652071533,62.81206
1652071534,62.812
1652071535,62.812
1652071536,62.80340432
1652071543,62.79506
1652071567,62.83307495
1652071568,62.8495
1652071576,62.9345
1652071577,62.9345
1652071588,62.96785795
1652071589,62.9722
1652071590,62.97996962
1652071592,62.97996962
1652071594,62.98997041
1652071614,62.8904
1652071631,62.87472827
1652071634,62.85243195
1652071640,62.83331604
1652071643,62.81864056
1652071667,62.90950177
1652071668,62.92023502
1652071672,62.96665229
1652071673,62.9753
1652071674,62.9753
1652071684,62.95745307
1652071737,62.9435
1652071745,63.0092583
1652071770,62.87412242
1652071773,62.85716
1652071774,62.85716
1652071785,62.83831554
1652071786,62.83814
1652071788,62.8365
1652071789,62.8255
1652071806,62.80349007
1652071807,62.80349007
1652071809,62.7886
1652071820,62.7935
1652071869,62.91810368
1652071888,62.94966535
1652071889,62.9507
1652071893,62.95267806
1652071899,62.95623577
1652071900,62.94955646
1652072043,62.86557429
1652072044,62.86332429
1652072058,62.8334308
1652072060,62.83001331
1652072061,62.82573579
1652072066,62.82631429
1652072070,62.80827809
1652072074,62.7934965
1652072075,62.7932
1652072085,62.78316101
1652072089,62.78000097
1652072094,62.76608
1652072096,62.75486773
1652072101,62.7379339
1652072105,62.7338678
1652072107,62.73472087
1652072114,62.73436043
1652072117,62.7184093
1652072128,62.70679723
1652072132,62.69615
1652072134,62.68860754
1652072135,62.67011151
1652072137,62.65855029
1652072138,62.6615
1652072139,62.64215691
1652072140,62.64007441
1652072142,62.6251
1652072144,62.621
1652072146,62.6151
1652072150,62.65549058
1652072151,62.65549058
1652072152,62.65549058
1652072154,62.63505425
1652072158,62.61837726
1652072186,62.71119242
1652072187,62.71119242
1652072189,62.76517521
1652072191,62.80321839
1652072193,62.8235
1652072194,62.8235
1652072198,62.83791558
1652072201,62.851
1652072202,62.85948808
1652072205,62.85948808
1652072206,62.86021
1652072207,62.85576435
1652072209,62.86021
1652072211,62.87074351
1652072213,62.87841154
1652072214,62.88950178
1652072215,62.90877838
1652072216,62.91359742
1652072217,62.9174
1652072218,62.91820035
1652072229,62.86522444
1652072251,62.82039948
1652072254,62.78152557
1652072256,62.7779
1652072260,62.753
1652072262,62.753
1652072265,62.7521
1652072266,62.75306809
1652072280,62.76627415
1652072285,62.74674845
1652072286,62.74490395
1652072287,62.73462589
1652072292,62.72952575
1652072321,62.8169
1652072356,62.76515955
1652072357,62.78677039
1652072374,62.78905
1652072462,62.7474
1652072467,62.69999718
1652072471,62.68875
1652072473,62.69000882
1652072474,62.69000882
1652072475,62.69000882
1652072476,62.73
1652072477,62.7576181
1652072479,62.7576181
1652072483,62.8039
1652072488,62.7949916
1652072490,62.806
1652072491,62.83703896
1652072492,62.86079729
1652072496,62.896
1652072497,62.8965
1652072500,62.90001483
1652072502,62.90166644
1652072503,62.91043116
1652072505,62.91174033
1652072508,62.91097151
1652072510,62.91174033
1652072522,62.89819707
1652072527,62.90551354
1652072529,62.90551354
1652072530,62.90551354
1652072532,62.9217
1652072533,62.93688977
1652072535,62.95812645
1652072537,62.972
1652072538,62.97582805
1652072539,62.98556534
1652072542,62.9952
1652072543,62.9952
1652072547,62.99769614
1652072548,63.00249912
1652072549,63.0028
1652072555,63.06645073
1652072558,63.08825247
1652072562,63.0966
1652072573,63.12945
1652072611,63.1818
1652072630,63.19463587
1652072631,63.20863343
1652072633,63.24095655
1652072641,63.24490267
1652072656,63.16850112
1652072659,63.16847232
1652072662,63.14865287
1652072667,63.1000003
1652072669,63.0946
1652072673,63.0764
1652072675,63.06930052
1652072677,63.03878972
1652072678,63.0232
1652072679,63.01359802
1652072680,63.01
1652072682,62.99744962
1652072683,62.99654738
1652072685,62.98130122
1652072688,62.939
1652072689,62.939
1652072691,62.9118639
1652072693,62.8817698
1652072696,62.8817698
1652072697,62.85552638
1652072702,62.8336766
1652072704,62.7985
1652072705,62.7985
1652072706,62.7958198
1652072707,62.7958198
1652072709,62.7958198
1652072713,62.76428366
1652072715,62.70838767
1652072717,62.68933044
1652072718,62.672
1652072721,62.66434192
1652072722,62.6776
1652072723,62.69284782
1652072724,62.70411987
1652072726,62.71341334
1652072727,62.71341334
1652072735,62.6848
1652072736,62.6848
1652072738,62.6765
1652072754,62.6854
1652072756,62.6854
1652072758,62.6854
1652072764,62.7293
1652072766,62.72712625
1652072773,62.7658673
1652072775,62.7815
1652072777,62.7928
1652072780,62.8165438
1652072784,62.8119
1652072787,62.854
1652072788,62.854
1652072789,62.854
1652072790,62.854
1652072791,62.92286125
1652072792,62.92286125
1652072793,62.9247225
1652072797,62.91155233
1652072800,62.90010305
1652072805,62.86553467
1652072806,62.85847052
1652072809,62.84850503
1652072810,62.85365692
1652072811,62.852
1652072822,62.88579282
1652072825,62.90456307
1652072827,62.941
1652072837,62.94905
1652072838,62.957298
1652072840,62.96890286
1652072842,62.95284907
1652072865,62.99500161
1652072868,63.00336181
1652072869,63.00424685
1652072870,62.99902
1652072871,62.99902
1652072873,63.05016482
1652072874,63.05016482
1652072876,63.06441566
1652072878,63.0626397
1652072879,63.0626397
1652072880,63.06775783
1652072882,63.12431511
1652072884,63.12230798
1652072887,63.13983457
1652072892,63.15013277
1652072893,63.156
1652072894,63.16014045
1652072907,63.14691365
1652072908,63.14691365
1652072913,63.16979612
1652072915,63.16889269
1652072920,63.21377168
1652072922,63.21627094
1652072933,63.18430099
1652072977,63.12
1652073021,63.12575
1652073027,63.08721231
1652073059,63.0763567
1652073062,63.07185309
1652073065,63.04222106
1652073067,63.03717835
1652073068,63.03536947
1652073069,63.01955
1652073072,63.01680303
1652073075,63.01680303
1652073078,62.99121206
1652073079,62.99111
1652073080,62.99111
1652073082,62.99813585
1652073092,63.00150022
1652073099,62.976
1652073101,62.9577027
1652073103,62.949
1652073104,62.92015357
1652073105,62.9420012
1652073106,62.89445
1652073110,62.867385
1652073112,62.8442708
1652073114,62.8485
1652073116,62.84411101
1652073118,62.83993914
1652073119,62.83718587
1652073122,62.8354
1652073131,62.78997103
1652073133,62.7877206
1652073134,62.78462028
1652073135,62.78462028
1652073137,62.77
1652073140,62.739
1652073143,62.73696294
1652073146,62.7376675
1652073147,62.737335
1652073152,62.73929479
1652073155,62.70547795
1652073156,62.70547795
1652073160,62.7079559
1652073161,62.6702
1652073162,62.6702
1652073164,62.6702
1652073166,62.66729915
1652073168,62.64988835
1652073177,62.6346
1652073185,62.618
1652073186,62.618
1652073193,62.58503551
1652073194,62.58503551
1652073197,62.58503551
1652073199,62.58244114
1652073201,62.57437
1652073202,62.53457843
1652073203,62.53457843
1652073205,62.52269
1652073207,62.51500147
1652073208,62.5228
1652073214,62.58808605
1652073216,62.58337211
1652073222,62.55694368
1652073228,62.53746879
1652073229,62.52
1652073232,62.51868315
1652073243,62.44712112
1652073245,62.44995969
1652073249,62.44995969
1652073251,62.4414
1652073262,62.44174347
1652073302,62.46022792
1652073307,62.454
1652073317,62.5518
1652073319,62.5955348
1652073320,62.5955348
1652073339,62.5198262
1652073350,62.5295
1652073360,62.56859184
1652073361,62.571807
1652073375,62.60049284
1652073385,62.58417049
1652073390,62.59873534
1652073391,62.60905646
1652073452,62.629
1652073489,62.53069136
1652073498,62.48566645
1652073499,62.48122702
1652073511,62.45382867
1652073512,62.46107668
1652073525,62.534
1652073542,62.63924504
1652073545,62.68914029
1652073547,62.72373952
1652073548,62.74300067
1652073549,62.75946038
1652073550,62.76405516
1652073571,62.77643254
1652073572,62.7768113
1652073574,62.8374
1652073576,62.876
1652073578,62.8935
1652073579,62.89767677
1652073581,62.90812084
1652073582,62.923
1652073583,62.92493076
1652073584,62.94167913
1652073585,62.94725774
1652073590,62.97095389
1652073593,62.97644225
1652073601,62.87490312
1652073610,62.84245
1652073611,62.84245
1652073612,62.81925
1652073613,62.8170625
1652073616,62.8083125
1652073617,62.8083125
1652073618,62.79280772
1652073621,62.82116825
1652073643,62.81803
1652073644,62.802
1652073646,62.7987
1652073647,62.79296572
1652073648,62.7712
1652073649,62.75525
1652073650,62.75525
1652073652,62.74103744
1652073653,62.7388341
1652073654,62.736
1652073655,62.73075268
1652073656,62.73075268
1652073657,62.695
1652073659,62.68751704
1652073660,62.68751704
1652073662,62.66727432
1652073664,62.64348435
1652073665,62.64348435
1652073666,62.5954202
1652073667,62.545
1652073668,62.535
1652073670,62.511
1652073672,62.5002
1652073675,62.49488
1652073677,62.45920566
1652073678,62.45601
1652073680,62.45511657
1652073681,62.42705273
1652073683,62.43300509
1652073690,62.4714246
1652073702,62.44692207
1652073708,62.44306543
1652073711,62.44477751
1652073717,62.43726794
1652073725,62.402
1652073732,62.2929959
1652073736,62.29935168
1652073737,62.29917584
1652073741,62.22710807
1652073743,62.23557105
1652073749,62.25
1652073759,62.24107675
1652073760,62.24535493
1652073763,62.2349
1652073770,62.21008398
1652073779,62.26357717
1652073799,62.2707
1652073815,62.24807
1652073848,62.27957142
1652073851,62.27
1652073855,62.2912636
1652073858,62.3268667
1652073861,62.33849438
1652073890,62.3
1652073903,62.30155668
1652073925,62.35121557
1652073932,62.368
1652073934,62.3689437
1652073936,62.37040758
1652073937,62.3815
1652073938,62.38350068
1652073939,62.38350068
1652073942,62.4128581
1652073943,62.41684
1652073945,62.41684
1652073957,62.42070981
1652073958,62.4212
1652073963,62.42642877
1652073976,62.48815056
1652073978,62.48815056
1652073979,62.491
1652073980,62.538
1652073982,62.5555
1652073984,62.5735956
1652073985,62.58
1652073986,62.58
1652073989,62.57158988
1652073998,62.54580176
1652074002,62.5349677
1652074017,62.54581895
1652074028,62.55932627
1652074031,62.58050082
1652074043,62.5825
1652074044,62.58015844
1652074062,62.53270943
1652074072,62.48730107
1652074074,62.48635165
1652074075,62.48635165
1652074078,62.4833
1652074082,62.47924754
1652074083,62.47924754
1652074084,62.44920391
1652074085,62.44920391
1652074088,62.43905
1652074090,62.42003623
1652074103,62.47510896
1652074129,62.51324806
1652074131,62.53469593
1652074133,62.56961789
1652074135,62.581248
1652074140,62.58660802
1652074152,62.53031965
1652074190,62.49265956
1652074212,62.465023
1652074213,62.4573
1652074216,62.44990754
1652074218,62.4433
1652074223,62.4265216
1652074224,62.4236608
1652074225,62.41211871
1652074226,62.3791
1652074229,62.3725
1652074236,62.35861559
1652074238,62.35027301
1652074243,62.30475472
1652074246,62.29248767
1652074247,62.29248767
1652074270,62.411
1652074271,62.411
1652074272,62.41245369
1652074273,62.44397085
1652074277,62.47757227
1652074294,62.4409365
1652074297,62.43418964
1652074298,62.43578083
1652074300,62.50946788
1652074303,62.60052261
1652074308,62.614
1652074309,62.62157318
1652074311,62.69356535
1652074313,62.75089197
1652074315,62.75898504
1652074324,62.76943381
1652074325,62.77754414
1652074331,62.7568
1652074334,62.7277266
1652074336,62.70471653
1652074337,62.70471653
1652074339,62.67532071
1652074341,62.67
1652074342,62.66274117
1652074343,62.66274117
1652074345,62.612
1652074362,62.63244504
1652074377,62.617475
1652074382,62.60343042
1652074385,62.57253917
1652074386,62.5399
1652074387,62.52147123
1652074392,62.46490483
1652074395,62.46524
1652074396,62.462
1652074400,62.48122557
1652074404,62.54459
1652074407,62.56116411
1652074411,62.5609017
1652074413,62.57862079
1652074418,62.61003153
1652074422,62.6314283
1652074423,62.6314283
1652074424,62.64297757
1652074432,62.63057138
1652074433,62.63057138
1652074436,62.64878613
1652074442,62.6913457
1652074443,62.6913457
1652074444,62.69984265
1652074447,62.72250093
1652074453,62.73339062
1652074454,62.75042302
1652074467,62.724
1652074468,62.7186
1652074476,62.73480476
1652074489,62.74700862
1652074491,62.70935562
1652074498,62.6776
1652074499,62.6778
1652074523,62.62485249
1652074526,62.617191
1652074529,62.59914925
1652074530,62.568865
1652074532,62.56166962
1652074539,62.58453064
1652074541,62.57658218
1652074544,62.57658218
1652074547,62.604
1652074551,62.62111
1652074553,62.662819
1652074584,62.56109879
1652074590,62.55284947
1652074609,62.58625547
1652074624,62.56944184
1652074658,62.636
1652074663,62.633
1652074711,62.59250082
1652074741,62.56374067
1652074742,62.55136602
1652074747,62.52064732
1652074762,62.55591695
1652074776,62.5601625
1652074787,62.51246105
1652074815,62.47019439
1652074819,62.44721031
1652074821,62.442
1652074823,62.44284997
1652074827,62.43510653
1652074828,62.43407755
1652074829,62.4257372
1652074831,62.41626676
1652074832,62.41626676
1652074833,62.4038796
1652074835,62.39323313
1652074837,62.39323313
1652074838,62.39840133
1652074841,62.39341318
1652074843,62.37615
1652074844,62.366675
1652074846,62.35498189
1652074851,62.330525
1652074852,62.330525
1652074853,62.33230124
1652074855,62.33230124
1652074858,62.31726766
1652074862,62.31161842
1652074866,62.3197
1652074867,62.3197
1652074868,62.31715
1652074871,62.30661701
1652074872,62.2995
1652074874,62.2889
1652074876,62.287
1652074877,62.287
1652074878,62.24846194
1652074883,62.24046453
1652074887,62.21177414
1652074888,62.214
1652074892,62.20817695
1652074893,62.20817695
1652074898,62.18370657
1652074901,62.1749763
1652074904,62.17542196
1652074909,62.16282719
1652074911,62.16147924
1652074912,62.165
1652074917,62.1516279
1652074918,62.1474424
1652074922,62.11954786
1652074923,62.1192
1652074924,62.11413172
1652074928,62.07773817
1652074936,62.0565
1652074937,62.054
1652074939,62.049945
1652074941,62.08065078
1652074944,62.07224688
1652074945,62.07307629
1652074946,62.09261625
1652074947,62.09623375
1652074950,62.11104577
1652074951,62.112
1652074955,62.10573161
1652074960,62.1419054
1652074964,62.1486884
1652074972,62.14898448
1652074974,62.15528386
1652074977,62.16873688
1652074979,62.16929988
1652074990,62.1614
1652074991,62.15538567
1652074992,62.16587708
1652074994,62.17895752
1652074995,62.18542595
1652074996,62.19694835
1652074997,62.19694835
1652075000,62.24220563
1652075007,62.2025
1652075008,62.22328657
1652075009,62.23953759
1652075011,62.2481
1652075013,62.24967371
1652075015,62.24734742
1652075024,62.23940221
1652075027,62.24331397
1652075028,62.2430574
1652075030,62.26035355
1652075032,62.2668525
1652075033,62.26910423
1652075036,62.26910423
1652075037,62.27528581
1652075042,62.28523126
1652075045,62.300765
1652075046,62.3555144
1652075047,62.37
1652075051,62.35532644
1652075055,62.356
1652075060,62.36986695
1652075066,62.31515154
1652075067,62.29433
1652075068,62.30454664
1652075075,62.28327524
1652075080,62.28507074
1652075082,62.2713067
1652075083,62.2713067
1652075092,62.23627576
1652075112,62.25
1652075115,62.24638143
1652075117,62.22919864
1652075141,62.35516486
1652075160,62.3349
1652075173,62.24669974
1652075175,62.22832529
1652075180,62.1774515
1652075182,62.16721818
1652075188,62.16567336
1652075189,62.16264213
1652075229,62.251
1652075268,62.191
1652075272,62.19135
1652075273,62.2100555
1652075295,62.19
1652075307,62.2097825
1652075340,62.12568006
1652075348,62.1447
1652075353,62.12524798
1652075356,62.10817874
1652075357,62.08997566
1652075360,62.08029136
1652075363,62.06138405
1652075367,62.0200029
1652075370,61.9975
1652075372,61.979
1652075373,61.96352094
1652075379,61.945
1652075381,61.94758855
1652075383,61.9405
1652075384,61.93341
1652075389,61.91775502
1652075393,61.905
1652075396,61.905
1652075400,61.83560044
1652075405,61.9028672
1652075410,61.91766174
1652075422,61.91124525
1652075426,61.91471208
1652075429,61.88856173
1652075438,61.86580613
1652075440,61.891
1652075449,61.96797759
1652075450,61.96797759
1652075451,61.98540042
1652075456,61.99165018
1652075465,61.97707153
1652075483,61.94420323
1652075487,61.91393096
1652075509,61.85249783
1652075524,61.85297133
1652075525,61.85297133
1652075527,61.84166048
1652075529,61.817
1652075535,61.83
1652075536,61.82878169
1652075545,61.86422575
1652075568,61.86158227
1652075573,61.84609203
1652075578,61.865
1652075589,61.8587
1652075606,61.85225
1652075610,61.79502022
1652075612,61.79356588
1652075614,61.7442
1652075616,61.72445191
1652075618,61.7151
1652075621,61.67500225
1652075622,61.6688
1652075624,61.66164076
1652075627,61.66119438
1652075628,61.65945877
1652075629,61.64988064
1652075638,61.67625041
1652075642,61.65520068
1652075649,61.62575091
1652075659,61.63448643
1652075661,61.66442598
1652075674,61.70355399
1652075680,61.724
1652075681,61.73601279
1652075684,61.758
1652075685,61.758
1652075686,61.758
1652075691,61.73417193
1652075694,61.70700594
1652075695,61.67935024
1652075706,61.6851
1652075718,61.66061654
1652075734,61.6582927
1652075738,61.64647897
1652075739,61.64647897
1652075740,61.64647897
1652075759,61.78077586
1652075761,61.79401998
1652075775,61.741
1652075777,61.741
1652075781,61.7175
1652075787,61.71943987
1652075816,61.75988
1652075821,61.79216313
1652075823,61.80169487
1652075843,61.71095
1652075844,61.69815
