110474433000000.0
110474433000000.0
100474433000000.0
100376307000000.0
90376307000000.0
80376307000000.0
70376307000000.0
60376307000000.0
60327667000000.0
60307757000000.0
50307757000000.0
50258904000000.0
50194042000000.0
50133510000000.0
50094905000000.0
40094905000000.0
30094905000000.0
30090860000000.0
30073641000000.0
30000000000000.0
20000000000000.0
10000000000000.0
110474433000000.0
110474433000000.0
100474433000000.0
90474433000000.0
80474433000000.0
70474433000000.0
60474433000000.0
60376307000000.0
50376307000000.0
50327454000000.0
50262592000000.0
50223987000000.0
50204077000000.0
40204077000000.0
30204077000000.0
20204077000000.0
20186858000000.0
10186858000000.0
10113217000000.0
113217000000.0
109172000000.0
110474433000000.0
110474433000000.0
100474433000000.0
90474433000000.0
80474433000000.0
70474433000000.0
70409571000000.0
70311445000000.0
60311445000000.0
60272840000000.0
60252930000000.0
60192398000000.0
50192398000000.0
50143545000000.0
50069904000000.0
40069904000000.0
30069904000000.0
30052685000000.0
20052685000000.0
10052685000000.0
10004045000000.0
10000000000000.0
