base_asset_amount_long,base_asset_amount_short,base_asset_amount,total_base_asset_amount,open_interest,total_fees,total_exchange_fees,total_mm_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,last_oracle_price,last_oracle_conf,last_oracle_normalised_price,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_bid_price_twap,last_ask_price_twap,last_mark_price_twap_ts,base_spread,mark_std,buy_intensity,sell_intensity,last_spread,bid_price_before,ask_price_before,total_fee,total_fee_minus_distributions,strategies,oracle_price,mark_price,bid_price,ask_price,predicted_long_funding,predicted_short_funding,last_mid_price_twap,repeg_to_oracle_cost,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value
288225119430656.0,0,288225119430656.0,288225119430656.0,1,2.5722234346155837,2466698.920529814,105524.51408576965,1000,625,500,3.675927967804085e+18,3.6765044653075953e+18,3600,3676216205255179776,85572,0,0,0,0,85.572105,0,85.572105,85.572105,4,85.572,85.5719524659425,85.57204754594251,4,1000.0,0.013420296807353793,0,0,1000.0,85.52921934825001,85.61479134825,2572223.4346155836,2572223.4346155836,OracleRetreat,85.618824,85.58542029680736,85.5426329357477,85.62821835604451,-5.112647397901837e-10,-5.112647397901837e-10,85.5720000059425,1.3259395154574336,288225119430656.0,2466698920.529814,0.0,0.0,9999997533301.08,-105524.51408576965,9999997427776.566,0.0,9999750768436.965,4054.173437717581,2466593396.015728
477751213452288.0,0,477751213452288.0,477751213452288.0,1,4.8210625203824105,4089475.724769599,731586.795612812,1000,625,500,3.675738368559489e+18,3.676694104068433e+18,3600,3676216205255179776,85572,0,0,0,0,85.618451,0,85.572105,85.572105,11,85.57202609502157,85.57186937376922,85.57213065889145,11,1000.0,0.022249733460583343,0,0,771.8768705718173,85.5426329357477,85.62821835604451,4821062.520382411,4821062.520382411,OracleRetreat,85.618451,85.59424973346059,85.55145795823448,85.63705220796793,-3.8420317395444397e-10,-3.8420317395444397e-10,85.57200001633034,2.197941322657997,477751213452288.0,4089475724.7695985,0.0,0.0,9999995910524.275,-731488.6285090446,9999995179035.646,0.0,9999586304612.033,2445.737517804129,4088744236.1410894
477751213452288.0,0,477751213452288.0,477751213452288.0,1,4.8210625203824105,4089475.724769599,731586.795612812,1000,625,500,3.675738368559489e+18,3.676694104068433e+18,3600,3676216205255179776,85572,0,0,0,0,85.618451,0,85.572105,85.572105,11,85.57202609502157,85.57186937376922,85.57213065889145,11,1000.0,0.022249733460583343,0,0,1000.0734084987142,85.5426329357477,85.62821835604451,4821062.520382411,4821062.520382411,OracleRetreat,85.63705,85.59424973346059,85.55145795823448,85.63705535042607,-3.8420317395444397e-10,-3.8420317395444397e-10,85.57200001633034,3.1057866515819517,477751213452288.0,4089475724.7695985,0.0,0.0,9999995910524.275,-731488.6285090446,9999995179035.646,0.0,9999586304612.033,2445.737517804129,4088744236.1410894
477751213452288.0,0,477751213452288.0,477751213452288.0,1,4.8210625203824105,4089475.724769599,731586.795612812,1000,625,500,3.675738368559489e+18,3.676694104068433e+18,3600,3676216205255179776,85572,0,0,0,0,85.618451,0,85.572105,85.572105,11,85.57202609502157,85.57186937376922,85.57213065889145,11,1000.0,0.022249733460583343,0,0,1000.0734084987142,85.5426329357477,85.62821835604451,4821062.520382411,4821062.520382411,OracleRetreat,85.63705,85.59424973346059,85.55145795823448,85.63705535042607,-3.8420317395444397e-10,-3.8420317395444397e-10,85.57200001633034,3.1057866515819517,477751213452288.0,4089475724.7695985,0.0,0.0,9999995910524.275,-731488.6285090446,9999995179035.646,0.0,9999586304612.033,2445.737517804129,4088744236.1410894
477751213452288.0,0,477751213452288.0,477751213452288.0,1,4.8210625203824105,4089475.724769599,731586.795612812,1000,625,500,3.675738368559489e+18,3.676694104068433e+18,3600,3676216205255179776,85572,0,0,0,0,85.618451,0,85.572105,85.572105,11,85.57202609502157,85.57186937376922,85.57213065889145,11,1000.0,0.022249733460583343,0,0,1000.0734084987142,85.5426329357477,85.62821835604451,4821062.520382411,4821062.520382411,OracleRetreat,85.63705,85.59424973346059,85.55145795823448,85.63705535042607,-3.8420317395444397e-10,-3.8420317395444397e-10,85.57200001633034,3.1057866515819517,477751213452288.0,4089475724.7695985,0.0,0.0,9999995910524.275,-731488.6285090446,9999995179035.646,0.0,9999586304612.033,2445.737517804129,4088744236.1410894
477751213452288.0,0,477751213452288.0,477751213452288.0,1,4.8210625203824105,4089475.724769599,731586.795612812,1000,625,500,3.675738368559489e+18,3.676694104068433e+18,3600,3676216205255179776,85572,0,0,0,0,85.618451,0,85.572105,85.572105,11,85.57202609502157,85.57186937376922,85.57213065889145,11,1000.0,0.022249733460583343,0,0,1000.0734084987142,85.5426329357477,85.62821835604451,4821062.520382411,4821062.520382411,OracleRetreat,85.63705,85.59424973346059,85.55145795823448,85.63705535042607,-3.8420317395444397e-10,-3.8420317395444397e-10,85.57200001633034,3.1057866515819517,477751213452288.0,4089475724.7695985,0.0,0.0,9999995910524.275,-731488.6285090446,9999995179035.646,0.0,9999586304612.033,2445.737517804129,4088744236.1410894
1978813885119488.0,0,1978813885119488.0,1978813885119488.0,1,24.105054046646856,16949387.354559205,7155666.69208765,1000,625,500,3.6742365553609344e+18,3.678196921769292e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57216936944444,16,85.57205696118606,85.5718287676053,85.57220855847083,16,1000.0,0.09223588878661815,0,0,1000.0734084987142,85.55145795823448,85.63705535042607,24105054.046646856,24105054.046646856,OracleRetreat,85.63705,85.66423588878662,85.62140912485697,85.70707336074575,-5.473365308810527e-10,-5.473365308810527e-10,85.57201866303807,12.86922328117504,1978813885119488.0,16949387354.559206,0.0,0.0,9999983050612.646,-7153898.917505264,9999975896713.729,0.0,9998281673368.164,590.2395290972557,16942233455.6417
1978813885119488.0,0,1978813885119488.0,1978813885119488.0,1,24.105054046646856,16949387.354559205,7155666.69208765,1000,625,500,3.6742365553609344e+18,3.678196921769292e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57216936944444,16,85.57205696118606,85.5718287676053,85.57220855847083,16,1000.0,0.09223588878661815,0,0,1000.0,85.55145795823448,85.63705535042607,24105054.046646856,24105054.046646856,OracleRetreat,85.707059,85.66423588878662,85.62140912485697,85.70707336074575,-5.473365308810527e-10,-5.473365308810527e-10,85.57201866303807,26.72838681474816,1978813885119488.0,16949387354.559206,0.0,0.0,9999983050612.646,-7153898.917505264,9999975896713.729,0.0,9998281673368.164,590.2395290972557,16942233455.6417
1978813885119488.0,0,1978813885119488.0,1978813885119488.0,1,24.105054046646856,16949387.354559205,7155666.69208765,1000,625,500,3.6742365553609344e+18,3.678196921769292e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57216936944444,16,85.57205696118606,85.5718287676053,85.57220855847083,16,1000.0,0.09223588878661815,0,0,1000.0,85.55145795823448,85.63705535042607,24105054.046646856,24105054.046646856,OracleRetreat,85.707059,85.66423588878662,85.62140912485697,85.70707336074575,-5.473365308810527e-10,-5.473365308810527e-10,85.57201866303807,26.72838681474816,1978813885119488.0,16949387354.559206,0.0,0.0,9999983050612.646,-7153898.917505264,9999975896713.729,0.0,9998281673368.164,590.2395290972557,16942233455.6417
1978813885119488.0,0,1978813885119488.0,1978813885119488.0,1,24.105054046646856,16949387.354559205,7155666.69208765,1000,625,500,3.6742365553609344e+18,3.678196921769292e+18,3600,3676216205255179776,85572,0,0,0,0,85.63705,0,85.572105,85.57216936944444,16,85.57205696118606,85.5718287676053,85.57220855847083,16,1000.0,0.09223588878661815,0,0,1000.0,85.55145795823448,85.63705535042607,24105054.046646856,24105054.046646856,OracleRetreat,85.707059,85.66423588878662,85.62140912485697,85.70707336074575,-5.473365308810527e-10,-5.473365308810527e-10,85.57201866303807,26.72838681474816,1978813885119488.0,16949387354.559206,0.0,0.0,9999983050612.646,-7153898.917505264,9999975896713.729,0.0,9998281673368.164,590.2395290972557,16942233455.6417
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,999.7897201575489,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.707059,85.67667141927103,85.63383843835337,85.71951510977266,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,30.330612702501117,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2245338633545728.0,0,2245338633545728.0,2245338633545728.0,1,27.530968325176687,19233858.485270947,8297109.839905739,1000,625,500,3.673969897366341e+18,3.6784638865627653e+18,3600,3676216205255179776,85572,0,0,0,0,85.707059,0,85.572105,85.57224145903395,20,85.57215938221673,85.57180613337268,85.57228061046189,20,1000.0,0.1046714192710283,0,0,1000.05240678217,85.62140912485697,85.70707336074575,27530968.325176686,27530968.325176686,OracleRetreat,85.719512,85.67667141927103,85.63383843835337,85.71951735535322,-3.996468160624501e-10,-3.996468160624501e-10,85.57204337191729,33.026667164945664,2245338633545728.0,19233858485.27095,0.0,0.0,9999980766141.516,-8294113.578907013,9999972472027.938,0.0,9998049915590.768,520.1393456491721,19225564371.692043
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.05240678217,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.719512,85.68744037162325,85.64460200690247,85.73028944727407,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,36.423187456285596,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
2476097504093184.0,0,2476097504093184.0,2476097504093184.0,1,30.497823453491133,21212036.66487662,9285786.788614511,1000,625,500,3.6737390230995133e+18,3.678695057761242e+18,3600,3676216205255179776,85572,0,0,0,0,85.719512,0,85.572105,85.57250360425249,27,85.57236260006655,85.5719025836339,85.57254270747634,27,1000.0,0.11544037162325083,0,0,1000.1145603349244,85.63383843835337,85.71951735535322,30497823.453491133,30497823.453491133,OracleRetreat,85.730289,85.68744037162325,85.64460200690247,85.73029435669214,-6.86572691749878e-10,-6.86572691749878e-10,85.57222264555512,39.14873209587159,2476097504093184.0,21212036664.876625,0.0,0.0,9999978787963.336,-9281583.180904388,9999969506380.154,0.0,9997849230871.984,471.63538265897813,21202755081.69572
