total_collateral
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847275715.0
70333847022211.164
70333846622530.38
70333846642125.71
70333847153099.79
70333847229733.74
70333847229175.05
70333847261289.22
70333847056026.08
70333847056026.08
70333847127638.03
70333846410951.91
70333846500302.32
70333846500302.32
70333847875258.12
70333849269430.05
70333849269430.05
70333852734573.67
70333852734573.67
