m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_total_lp_tokens,m0_lp_tokens,m0_cumulative_lp_funding,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,m0_quote_asset_amount_long,m0_quote_asset_amount_short,m0_terminal_quote_asset_reserve,timestamp,arb0_collateral,arb0_free_collateral,arb0_margin_ratio,arb0_total_position_value,arb0_total_fee_paid,arb0_total_fee_rebate,arb0_open_orders,arb0_cumulative_deposits,arb0_total_collateral,LP1_collateral,LP1_free_collateral,LP1_margin_ratio,LP1_total_position_value,LP1_total_fee_paid,LP1_total_fee_rebate,LP1_open_orders,LP1_cumulative_deposits,LP1_total_collateral,arb0_m0_base_asset_amount,arb0_m0_quote_asset_amount,arb0_m0_last_cumulative_funding_rate,arb0_m0_last_funding_rate_ts,arb0_m0_upnl,arb0_m0_upnl_noslip,arb0_m0_ufunding,LP1_m0_lp_tokens,LP1_m0_last_total_fee_minus_distributions,LP1_m0_last_cumulative_lp_funding,LP1_m0_last_net_base_asset_amount,LP1_m0_last_quote_asset_reserve,LP1_m0_base_asset_amount,LP1_m0_quote_asset_amount,LP1_m0_last_cumulative_funding_rate,LP1_m0_last_funding_rate_ts,LP1_m0_upnl,LP1_m0_upnl_noslip,LP1_m0_ufunding
4.477128867699829,4.690778155481215,4.477128867699829,4.477128867699829,5.161,0.0,-6.655382811343895e-08,-6.655382811343895e-08,5.251139106628221,323139.996251329,0,0.0,-7.366088636865528e+18,-7.366088636865528e+18,0,1,104583.183869619,0.0,1000,625,500,107366088636865527808,93139278211224436736,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251531701808569,151,0,5.250692878916855,5.251139106628221,5.251139106628221,151,-7.366088636865528e+18,0,0.0,0,0,0,3.6449397690998726,3.6449397690998726,104583.183869619,104583.183869619,,10000000,0.05419921875,3540818515187.0547,100000000000000000000,151,20671942093961.055,19541334964610.504,5.6188750512881285,3540818515188.0684,104583183869.61899,0.0,0.0,20000000000000.0,19895416816129.312,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-7.366088636865528e+18,2764293237356.3267,0.0,0.0,-776525277831.7417,-3297892.8078146335,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.477128867699829,4.690778155481215,4.477128867699829,4.477128867699829,5.161,0.0,-6.655382811343895e-08,-6.655382811343895e-08,5.251139106628221,323139.996251329,0,0.0,-7.366088636865528e+18,-7.366088636865528e+18,0,1,104583.183869619,0.0,1000,625,500,107366088636865527808,93139278211224436736,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251531701808569,151,0,5.250692878916855,5.251139106628221,5.251139106628221,151,-7.366088636865528e+18,0,0.0,0,0,0,3.6449397690998726,3.6449397690998726,104583.183869619,104583.183869619,,10000000,0.05419921875,3540818515187.0547,100000000000000000000,151,20671942093961.055,19541334964610.504,5.6188750512881285,3540818515188.0684,104583183869.61899,0.0,0.0,20000000000000.0,19895416816129.312,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-7.366088636865528e+18,2764293237356.3267,0.0,0.0,-776525277831.7417,-3297892.8078146335,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.477128867699829,4.690778155481215,4.477128867699829,4.477128867699829,5.161,0.0,-6.655382811343895e-08,-6.655382811343895e-08,5.251139106628221,323139.996251329,0,0.0,-7.366088636865528e+18,-7.366088636865528e+18,0,1,104583.183869619,0.0,1000,625,500,107366088636865527808,93139278211224436736,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251531701808569,151,0,5.250692878916855,5.251139106628221,5.251139106628221,151,-7.366088636865528e+18,0,0.0,0,0,0,3.6449397690998726,3.6449397690998726,104583.183869619,104583.183869619,,10000000,0.05419921875,3540818515187.0547,100000000000000000000,151,20671942093961.055,19541334964610.504,5.6188750512881285,3540818515188.0684,104583183869.61899,0.0,0.0,20000000000000.0,19895416816129.312,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-7.366088636865528e+18,2764293237356.3267,0.0,0.0,-776525277831.7417,-3297892.8078146335,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.643400249599898,4.690778155481215,4.643400249599898,4.643400249599898,5.161,0.0,-7.12461616824235e-08,-7.12461616824235e-08,5.250692940145575,242423.0889505612,0,0.0,-5.426276788900676e+18,-5.426276788900676e+18,0,1,105467.64238040299,0.0,1000,625,500,105426276788900675584,94853012973448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.25137593693459,152,0,5.2504780000248505,5.250692940145575,5.250692940145575,152,-5.426276788900676e+18,0,0.0,0,0,0,4.477128867699829,4.477128867699829,105467.64238040299,105467.64238040299,,10000000,0.05419921875,2656360004403.0547,100000000000000000000,152,20514557887779.21,19628896357178.12,7.489396137810649,2656360004404.071,105467642380.40298,0.0,0.0,20000000000000.0,19894532357618.527,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.426276788900676e+18,2036334474243.3857,0.0,0.0,-620025530160.685,-2519637.499597953,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.643400249599898,4.690778155481215,4.643400249599898,4.643400249599898,5.161,0.0,-7.12461616824235e-08,-7.12461616824235e-08,5.250692940145575,242423.0889505612,0,0.0,-5.426276788900676e+18,-5.426276788900676e+18,0,1,105467.64238040299,0.0,1000,625,500,105426276788900675584,94853012973448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.25137593693459,152,0,5.2504780000248505,5.250692940145575,5.250692940145575,152,-5.426276788900676e+18,0,0.0,0,0,0,4.477128867699829,4.477128867699829,105467.64238040299,105467.64238040299,,10000000,0.05419921875,2656360004403.0547,100000000000000000000,152,20514557887779.21,19628896357178.12,7.489396137810649,2656360004404.071,105467642380.40298,0.0,0.0,20000000000000.0,19894532357618.527,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.426276788900676e+18,2036334474243.3857,0.0,0.0,-620025530160.685,-2519637.499597953,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.643400249599898,4.690778155481215,4.643400249599898,4.643400249599898,5.161,0.0,-7.12461616824235e-08,-7.12461616824235e-08,5.250692940145575,242423.0889505612,0,0.0,-5.426276788900676e+18,-5.426276788900676e+18,0,1,105467.64238040299,0.0,1000,625,500,105426276788900675584,94853012973448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.25137593693459,152,0,5.2504780000248505,5.250692940145575,5.250692940145575,152,-5.426276788900676e+18,0,0.0,0,0,0,4.477128867699829,4.477128867699829,105467.64238040299,105467.64238040299,,10000000,0.05419921875,2656360004403.0547,100000000000000000000,152,20514557887779.21,19628896357178.12,7.489396137810649,2656360004404.071,105467642380.40298,0.0,0.0,20000000000000.0,19894532357618.527,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.426276788900676e+18,2036334474243.3857,0.0,0.0,-620025530160.685,-2519637.499597953,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.676621271699897,4.690778155481215,4.676621271699897,4.676621271699897,5.161,0.0,-7.227272701086299e-08,-7.227272701086299e-08,5.250478061236562,226470.0214781498,0,0.0,-5.051154393146573e+18,-5.051154393146573e+18,0,1,105642.44870996798,0.0,1000,625,500,105051154393146572800,95191719289211256832,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.2512202153286305,153,0,5.250309367316399,5.250478061236562,5.250478061236562,153,-5.051154393146573e+18,0,0.0,0,0,0,4.643400249599898,4.643400249599898,105642.44870996798,105642.44870996798,,10000000,0.05419921875,2481553674838.0547,100000000000000000000,153,20480350010649.723,19646202183805.055,8.016895928144338,2481553674839.0703,105642448709.96799,0.0,0.0,20000000000000.0,19894357551288.96,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.051154393146573e+18,1895561215478.3079,0.0,0.0,-585992459360.7625,-2362233.6081629647,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.676621271699897,4.690778155481215,4.676621271699897,4.676621271699897,5.161,0.0,-7.227272701086299e-08,-7.227272701086299e-08,5.250478061236562,226470.0214781498,0,0.0,-5.051154393146573e+18,-5.051154393146573e+18,0,1,105642.44870996798,0.0,1000,625,500,105051154393146572800,95191719289211256832,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.2512202153286305,153,0,5.250309367316399,5.250478061236562,5.250478061236562,153,-5.051154393146573e+18,0,0.0,0,0,0,4.643400249599898,4.643400249599898,105642.44870996798,105642.44870996798,,10000000,0.05419921875,2481553674838.0547,100000000000000000000,153,20480350010649.723,19646202183805.055,8.016895928144338,2481553674839.0703,105642448709.96799,0.0,0.0,20000000000000.0,19894357551288.96,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.051154393146573e+18,1895561215478.3079,0.0,0.0,-585992459360.7625,-2362233.6081629647,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.676621271699897,4.690778155481215,4.676621271699897,4.676621271699897,5.161,0.0,-7.227272701086299e-08,-7.227272701086299e-08,5.250478061236562,226470.0214781498,0,0.0,-5.051154393146573e+18,-5.051154393146573e+18,0,1,105642.44870996798,0.0,1000,625,500,105051154393146572800,95191719289211256832,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.2512202153286305,153,0,5.250309367316399,5.250478061236562,5.250478061236562,153,-5.051154393146573e+18,0,0.0,0,0,0,4.643400249599898,4.643400249599898,105642.44870996798,105642.44870996798,,10000000,0.05419921875,2481553674838.0547,100000000000000000000,153,20480350010649.723,19646202183805.055,8.016895928144338,2481553674839.0703,105642448709.96799,0.0,0.0,20000000000000.0,19894357551288.96,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-5.051154393146573e+18,1895561215478.3079,0.0,0.0,-585992459360.7625,-2362233.6081629647,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.683258831899901,4.690778155481215,4.683258831899901,4.683258831899901,5.161,0.0,-7.256683066916502e-08,-7.256683066916502e-08,5.250309428511107,223289.3974374519,0,0.0,-4.976683749335695e+18,-4.976683749335695e+18,0,1,105677.30051607,0.0,1000,625,500,104976683749335695360,95259248462049853440,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251064536978673,154,0,5.250150009512062,5.250309428511107,5.250309428511107,154,-4.976683749335695e+18,0,0.0,0,0,0,4.676621271699897,4.676621271699897,105677.30051607,105677.30051607,,10000000,0.05419921875,2446701868736.0547,100000000000000000000,154,20473410165116.062,19649652512609.152,8.131077575770128,2446701868737.0703,105677300516.06999,0.0,0.0,20000000000000.0,19894322699482.86,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.976683749335695e+18,1867614403103.8672,0.0,0.0,-579087465633.2031,-2330709.812264911,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.683258831899901,4.690778155481215,4.683258831899901,4.683258831899901,5.161,0.0,-7.256683066916502e-08,-7.256683066916502e-08,5.250309428511107,223289.3974374519,0,0.0,-4.976683749335695e+18,-4.976683749335695e+18,0,1,105677.30051607,0.0,1000,625,500,104976683749335695360,95259248462049853440,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251064536978673,154,0,5.250150009512062,5.250309428511107,5.250309428511107,154,-4.976683749335695e+18,0,0.0,0,0,0,4.676621271699897,4.676621271699897,105677.30051607,105677.30051607,,10000000,0.05419921875,2446701868736.0547,100000000000000000000,154,20473410165116.062,19649652512609.152,8.131077575770128,2446701868737.0703,105677300516.06999,0.0,0.0,20000000000000.0,19894322699482.86,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.976683749335695e+18,1867614403103.8672,0.0,0.0,-579087465633.2031,-2330709.812264911,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.683258831899901,4.690778155481215,4.683258831899901,4.683258831899901,5.161,0.0,-7.256683066916502e-08,-7.256683066916502e-08,5.250309428511107,223289.3974374519,0,0.0,-4.976683749335695e+18,-4.976683749335695e+18,0,1,105677.30051607,0.0,1000,625,500,104976683749335695360,95259248462049853440,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.251064536978673,154,0,5.250150009512062,5.250309428511107,5.250309428511107,154,-4.976683749335695e+18,0,0.0,0,0,0,4.676621271699897,4.676621271699897,105677.30051607,105677.30051607,,10000000,0.05419921875,2446701868736.0547,100000000000000000000,154,20473410165116.062,19649652512609.152,8.131077575770128,2446701868737.0703,105677300516.06999,0.0,0.0,20000000000000.0,19894322699482.86,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.976683749335695e+18,1867614403103.8672,0.0,0.0,-579087465633.2031,-2330709.812264911,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.684585016399817,4.690778155481215,4.684585016399817,4.684585016399817,5.161,0.0,-7.271456470067265e-08,-7.271456470067265e-08,5.25015007068977,222654.17898256122,0,0.0,-4.961823489059242e+18,-4.961823489059242e+18,0,1,105684.26094589099,0.0,1000,625,500,104961823489059241984,95272735053448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.250908901872701,155,0,5.249992539740503,5.25015007068977,5.25015007068977,155,-4.961823489059242e+18,0,0.0,0,0,0,4.683258831899901,4.683258831899901,105684.26094589099,105684.26094589099,,10000000,0.05419921875,2439741438915.0547,100000000000000000000,155,20472019427416.227,19650341595161.434,8.15427217889601,2439741438916.0713,105684260945.89099,0.0,0.0,20000000000000.0,19894315739053.04,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.961823489059242e+18,1862037750552.8826,0.0,0.0,-577703688363.1887,-2324408.3970867586,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.684585016399817,4.690778155481215,4.684585016399817,4.684585016399817,5.161,0.0,-7.271456470067265e-08,-7.271456470067265e-08,5.25015007068977,222654.17898256122,0,0.0,-4.961823489059242e+18,-4.961823489059242e+18,0,1,105684.26094589099,0.0,1000,625,500,104961823489059241984,95272735053448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.250908901872701,155,0,5.249992539740503,5.25015007068977,5.25015007068977,155,-4.961823489059242e+18,0,0.0,0,0,0,4.683258831899901,4.683258831899901,105684.26094589099,105684.26094589099,,10000000,0.05419921875,2439741438915.0547,100000000000000000000,155,20472019427416.227,19650341595161.434,8.15427217889601,2439741438916.0713,105684260945.89099,0.0,0.0,20000000000000.0,19894315739053.04,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.961823489059242e+18,1862037750552.8826,0.0,0.0,-577703688363.1887,-2324408.3970867586,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
4.684585016399817,4.690778155481215,4.684585016399817,4.684585016399817,5.161,0.0,-7.271456470067265e-08,-7.271456470067265e-08,5.25015007068977,222654.17898256122,0,0.0,-4.961823489059242e+18,-4.961823489059242e+18,0,1,105684.26094589099,0.0,1000,625,500,104961823489059241984,95272735053448806400,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,4.690778155481215,0,5.1619797172887925,5.250908901872701,155,0,5.249992539740503,5.25015007068977,5.25015007068977,155,-4.961823489059242e+18,0,0.0,0,0,0,4.683258831899901,4.683258831899901,105684.26094589099,105684.26094589099,,10000000,0.05419921875,2439741438915.0547,100000000000000000000,155,20472019427416.227,19650341595161.434,8.15427217889601,2439741438916.0713,105684260945.89099,0.0,0.0,20000000000000.0,19894315739053.04,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,-4.961823489059242e+18,1862037750552.8826,0.0,0.0,-577703688363.1887,-2324408.3970867586,-0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.254620225099622,5.40370387744937,5.254620225099622,5.254620225099622,5.161,-0.0,-7.479120698910706e-08,-7.479120698910706e-08,5.249835543238856,21850.679028004517,0,8.948409178198508e+17,0.0,8.948409178198508e+17,0,1,108589.99971730099,0.0,1000,625,500,99105159082180149248,100902920620991922176,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250753309998703,156,0,5.249810805572326,5.249835543238856,5.249835543238856,156,8.948409178198508e+17,0,0.0,0,0,0,5.161,5.161,108589.99971730099,108589.99971730099,,10000000,465997332493.9829,-1.0166015625,100000000000000000000,156,19891410000281.63,19844810267032.24,42.68567352913053,465997332493.931,108589999717.301,0.0,0.0,20000000000000.0,19891410000281.633,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,8.948409178198508e+17,465997332493.9287,0.0,0.0,0.0023193359375,470204.9185022896,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.254620225099622,5.40370387744937,5.254620225099622,5.254620225099622,5.161,-0.0,-7.479120698910706e-08,-7.479120698910706e-08,5.249835543238856,21850.679028004517,0,8.948409178198508e+17,0.0,8.948409178198508e+17,0,1,108589.99971730099,0.0,1000,625,500,99105159082180149248,100902920620991922176,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250753309998703,156,0,5.249810805572326,5.249835543238856,5.249835543238856,156,8.948409178198508e+17,0,0.0,0,0,0,5.161,5.161,108589.99971730099,108589.99971730099,,10000000,465997332493.9829,-1.0166015625,100000000000000000000,156,19891410000281.63,19844810267032.24,42.68567352913053,465997332493.931,108589999717.301,0.0,0.0,20000000000000.0,19891410000281.633,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,8.948409178198508e+17,465997332493.9287,0.0,0.0,0.0023193359375,470204.9185022896,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.254620225099622,5.40370387744937,5.254620225099622,5.254620225099622,5.161,-0.0,-7.479120698910706e-08,-7.479120698910706e-08,5.249835543238856,21850.679028004517,0,8.948409178198508e+17,0.0,8.948409178198508e+17,0,1,108589.99971730099,0.0,1000,625,500,99105159082180149248,100902920620991922176,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250753309998703,156,0,5.249810805572326,5.249835543238856,5.249835543238856,156,8.948409178198508e+17,0,0.0,0,0,0,5.161,5.161,108589.99971730099,108589.99971730099,,10000000,465997332493.9829,-1.0166015625,100000000000000000000,156,19891410000281.63,19844810267032.24,42.68567352913053,465997332493.931,108589999717.301,0.0,0.0,20000000000000.0,19891410000281.633,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,8.948409178198508e+17,465997332493.9287,0.0,0.0,0.0023193359375,470204.9185022896,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.368513259799807,5.40370387744937,5.368513259799807,5.368513259799807,5.161,-0.0,-7.80560051759814e-08,-7.80560051759814e-08,5.249810866699067,48172.17232749168,0,1.9517346831629353e+18,0.0,1.9517346831629353e+18,0,1,109151.34363018798,0.0,1000,625,500,98048265316837064704,101990585633367425024,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250795796267438,157,0,5.249812141522194,5.249810866699067,5.249810866699067,157,1.9517346831629353e+18,0,0.0,0,0,0,5.254620225099622,5.254620225099622,109151.34363018798,109151.34363018798,,10000000,1027341245380.9829,-1.0166015625,100000000000000000000,157,19890848656368.742,19788114531830.65,19.361481636019988,1027341245380.9281,109151343630.18799,0.0,0.0,20000000000000.0,19890848656368.742,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,1.9517346831629353e+18,1027341245380.9287,0.0,0.0,-0.0006103515625,1047791.3526171392,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.368513259799807,5.40370387744937,5.368513259799807,5.368513259799807,5.161,-0.0,-7.80560051759814e-08,-7.80560051759814e-08,5.249810866699067,48172.17232749168,0,1.9517346831629353e+18,0.0,1.9517346831629353e+18,0,1,109151.34363018798,0.0,1000,625,500,98048265316837064704,101990585633367425024,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250795796267438,157,0,5.249812141522194,5.249810866699067,5.249810866699067,157,1.9517346831629353e+18,0,0.0,0,0,0,5.254620225099622,5.254620225099622,109151.34363018798,109151.34363018798,,10000000,1027341245380.9829,-1.0166015625,100000000000000000000,157,19890848656368.742,19788114531830.65,19.361481636019988,1027341245380.9281,109151343630.18799,0.0,0.0,20000000000000.0,19890848656368.742,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,1.9517346831629353e+18,1027341245380.9287,0.0,0.0,-0.0006103515625,1047791.3526171392,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.368513259799807,5.40370387744937,5.368513259799807,5.368513259799807,5.161,-0.0,-7.80560051759814e-08,-7.80560051759814e-08,5.249810866699067,48172.17232749168,0,1.9517346831629353e+18,0.0,1.9517346831629353e+18,0,1,109151.34363018798,0.0,1000,625,500,98048265316837064704,101990585633367425024,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250795796267438,157,0,5.249812141522194,5.249810866699067,5.249810866699067,157,1.9517346831629353e+18,0,0.0,0,0,0,5.254620225099622,5.254620225099622,109151.34363018798,109151.34363018798,,10000000,1027341245380.9829,-1.0166015625,100000000000000000000,157,19890848656368.742,19788114531830.65,19.361481636019988,1027341245380.9281,109151343630.18799,0.0,0.0,20000000000000.0,19890848656368.742,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,1.9517346831629353e+18,1027341245380.9287,0.0,0.0,-0.0006103515625,1047791.3526171392,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.39126908809985,5.40370387744937,5.39126908809985,5.39126908809985,5.161,-0.0,-7.880937513967717e-08,-7.880937513967717e-08,5.249812202631956,53397.63303518243,0,2.158877825465385e+18,0.0,2.158877825465385e+18,0,1,109262.784137264,0.0,1000,625,500,97841122174534615040,102206513761784397824,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250838270734432,158,0,5.2498451140550495,5.249812202631956,5.249812202631956,158,2.158877825465385e+18,0,0.0,0,0,0,5.368513259799807,5.368513259799807,109262.784137264,109262.784137264,,10000000,1138781752456.983,-1.0166015625,100000000000000000000,158,19890737215861.668,19776859040615.977,17.466680663742018,1138781752456.9277,109262784137.26399,0.0,0.0,20000000000000.0,19890737215861.668,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,2.158877825465385e+18,1138781752456.9287,0.0,0.0,-0.0009765625,1163909.1285415753,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
5.39126908809985,5.40370387744937,5.39126908809985,5.39126908809985,5.161,-0.0,-7.880937513967717e-08,-7.880937513967717e-08,5.249812202631956,53397.63303518243,0,2.158877825465385e+18,0.0,2.158877825465385e+18,0,1,109262.784137264,0.0,1000,625,500,97841122174534615040,102206513761784397824,3600,100000000000000000000,5161,100000000000000000000,0,0,0,0,0,0,5.40370387744937,0,5.1619797172887925,5.250838270734432,158,0,5.2498451140550495,5.249812202631956,5.249812202631956,158,2.158877825465385e+18,0,0.0,0,0,0,5.368513259799807,5.368513259799807,109262.784137264,109262.784137264,,10000000,1138781752456.983,-1.0166015625,100000000000000000000,158,19890737215861.668,19776859040615.977,17.466680663742018,1138781752456.9277,109262784137.26399,0.0,0.0,20000000000000.0,19890737215861.668,103219999999999.98,103219999999999.98,,0.0,0.0,0.0,0.0,103219999999999.98,103219999999999.98,2.158877825465385e+18,1138781752456.9287,0.0,0.0,-0.0009765625,1163909.1285415753,0.0,100000000000000000000,5200227563.199,0.0,9.153681979911029e+18,1.1007600767913001e+20,,,,,,,
