m0_mark_price,m0_oracle_price,m0_bid_price,m0_ask_price,m0_wouldbe_peg,m0_wouldbe_peg_cost,m0_predicted_long_funding,m0_predicted_short_funding,m0_last_mid_price_twap,m0_repeg_to_oracle_cost,m0_market_index,m0_base_asset_amount_long,m0_base_asset_amount_short,m0_base_asset_amount,m0_total_base_asset_amount,m0_open_interest,m0_total_exchange_fees,m0_total_mm_fees,m0_margin_ratio_initial,m0_margin_ratio_maintenance,m0_margin_ratio_partial,m0_base_asset_reserve,m0_quote_asset_reserve,m0_funding_period,m0_sqrt_k,m0_peg_multiplier,m0_last_funding_rate,m0_last_funding_rate_ts,m0_cumulative_funding_rate_long,m0_cumulative_funding_rate_short,m0_last_oracle_price,m0_last_oracle_conf,m0_last_oracle_normalised_price,m0_last_oracle_price_twap,m0_last_oracle_price_twap_ts,m0_last_mark_price_twap,m0_last_bid_price_twap,m0_last_ask_price_twap,m0_last_mark_price_twap_ts,m0_net_base_asset_amount,m0_base_spread,m0_mark_std,m0_buy_intensity,m0_sell_intensity,m0_last_spread,m0_bid_price_before,m0_ask_price_before,m0_total_fee,m0_total_fee_minus_distributions,m0_strategies,m0_minimum_quote_asset_trade_size,timestamp,u0_collateral,u0_free_collateral,u0_margin_ratio,u0_total_position_value,u0_total_fee_paid,u0_total_fee_rebate,u0_open_orders,u0_cumulative_deposits,u0_total_collateral,u0_m0_base_asset_amount,u0_m0_quote_asset_amount,u0_m0_last_cumulative_funding_rate,u0_m0_last_funding_rate_ts,u0_m0_upnl,u0_m0_ufunding
169.98104896339143,169.981609,169.89606906272533,170.0660501116887,169.981,-0.0,-1.4926752837114433e-09,-1.4926752837114433e-09,169.98100007176507,-0.0,0,529206229504.0,0,529206229504.0,0,1,0.009,0.004498293517004466,1000,625,500,3676215675784314880,3676216734726120960,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,10,169.98100005436856,169.98076427536574,169.9812358681644,10,529206229504.0,1000.0,4.896339143556361e-05,0,0,1000.0,169.896063625068,170.06604466859096,0.013498293517004465,0.013498293517004465,PrePeg_OracleRetreat,10000000,10,9999999991000.0,9999999086951.537,1111666.7321951345,8995501.706482995,9000.0,4498.293517004466,0.0,10000000000000.0,9999999986501.707,529206229504.0,9000000.0,0.0,0.0,-4498.2935170046985,0.0
169.98105440376867,169.981609,169.8960745003827,170.0660555547865,169.981,-0.0,-1.492641981498675e-09,-1.492641981498675e-09,169.9810000867859,-0.0,0,588006912512.0,0,588006912512.0,0,1,0.01,0.0049980990727676545,1000,625,500,3676215616954228224,3676216793556225536,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,11,169.9810000679544,169.98074074740734,169.98125942616448,11,588006912512.0,1000.0,5.4403768672273145e-05,0,0,1000.0,169.89606906272533,170.0660501116887,0.014998099072767654,0.014998099072767654,PrePeg_OracleRetreat,10000000,11,9999999990000.0,9999998985501.71,1000500.0583415801,9995001.900927233,10000.0,4998.099072767654,0.0,10000000000000.0,9999999985001.9,588006912512.0,10000000.0,0.0,0.0,-4998.099072767422,0.0
169.98105984414605,169.981609,169.89607993804023,170.06606099788436,169.981,-0.0,-1.4926049840639227e-09,-1.4926049840639227e-09,169.98100010331382,-0.0,0,646807593472.0,0,646807593472.0,0,1,0.011,0.005497904628530843,1000,625,500,3676215558124143616,3676216852386330112,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,12,169.98100008304772,169.98071722749495,169.98128297913266,12,646807593472.0,1000.0,5.984414605109123e-05,0,0,1000.0,169.8960745003827,170.0660555547865,0.016497904628530843,0.016497904628530843,PrePeg_OracleRetreat,10000000,12,9999999989000.0,9999998884051.887,909545.5070868518,10994502.095371468,11000.0,5497.904628530843,0.0,10000000000000.0,9999999983502.096,646807593472.0,11000000.0,0.0,0.0,-5497.904628532007,0.0
169.9810652845235,169.981609,169.8960853756978,170.06606644098233,169.981,-0.0,-1.4925642926612213e-09,-1.4925642926612213e-09,169.98100012134836,-0.0,0,705608272384.0,0,705608272384.0,0,1,0.012,0.005997718887321185,1000,625,500,3676215499294060544,3676216911216434688,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,13,169.981000099648,169.98069371562633,169.98130652707036,13,705608272384.0,1000.0,6.528452351517444e-05,0,0,1000.0,169.89607993804023,170.06606099788436,0.017997718887321185,0.017997718887321185,PrePeg_OracleRetreat,10000000,13,9999999988000.0,9999998782602.053,833750.0483678902,11994002.281112678,12000.0,5997.718887321185,0.0,10000000000000.0,9999999982002.281,705608272384.0,12000000.0,0.0,0.0,-5997.718887321651,0.0
169.981070724901,169.981609,169.89609081335547,170.0660718840804,169.981,-0.0,-1.492519908126594e-09,-1.492519908126594e-09,169.98100014088908,-0.0,0,764408949760.0,0,764408949760.0,0,1,0.013,0.006497524443084374,1000,625,500,3676215440463979520,3676216970046539264,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,14,169.98100011775495,169.9806702117992,169.98133006997892,14,764408949760.0,1000.0,7.072490100767936e-05,0,0,1000.0,169.8960853756978,170.06606644098233,0.019497524443084373,0.019497524443084373,PrePeg_OracleRetreat,10000000,14,9999999987000.0,9999998681152.227,769615.4288894968,12993502.475556916,13000.0,6497.524443084374,0.0,10000000000000.0,9999999980502.475,764408949760.0,13000000.0,0.0,0.0,-6497.524443084374,0.0
169.98107616527858,169.981609,169.89609625101326,170.0660773271785,169.981,-0.0,-1.4924718316444065e-09,-1.4924718316444065e-09,169.98100016193558,-0.0,0,823209625088.0,0,823209625088.0,0,1,0.014,0.006997329998847563,1000,625,500,3676215381633900544,3676217028876643840,3600,3676216205255179776,169981,0,0,0,0,169.981609,0,169.981609,169.98160900000002,15,169.98100013736803,169.9806467160114,169.98135360785977,15,823209625088.0,1000.0,7.616527858544941e-05,0,0,1000.0,169.89609081335547,170.0660718840804,0.020997329998847562,0.020997329998847562,PrePeg_OracleRetreat,10000000,15,9999999986000.0,9999998579702.402,714642.8979422074,13993002.670001153,14000.0,6997.329998847563,0.0,10000000000000.0,9999999979002.67,823209625088.0,14000000.0,0.0,0.0,-6997.329998847097,0.0
170.02608162581996,170.027001,169.94107921163715,170.11110529326297,170.026,-0.0,-1.4617794807324468e-09,-1.4617794807324468e-09,169.98100018448747,8.819949480959999e-05,0,881994736128.0,0,881994736128.0,0,1,0.015,0.007497139647589996,1000,625,500,3676215322819393536,3676217087691177984,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98160900000002,16,169.9810126584925,169.98062322826064,169.9813771407143,16,881994736128.0,1000.0,8.160565630532801e-05,0,0,1000.0,169.94107377397933,170.11109985016472,0.022497139647589995,0.018792695502949996,PrePeg_OracleRetreat,10000000,16,9999999985000.0,9999998481586.574,666835.2722897151,14996207.30449705,15000.0,7497.1396475899965,0.0,10000000000000.0,9999999981207.305,881994736128.0,15000000.0,0.0,0.0,-3792.6955029498786,0.0
170.0260870661977,170.027001,169.94108464929508,170.11111073636124,170.026,-0.0,-1.4619993257051083e-09,-1.4619993257051083e-09,169.9810127085507,9.40780086272e-05,0,940779845120.0,0,940779845120.0,0,1,0.016,0.00799694929633243,1000,625,500,3676215264004888576,3676217146505712128,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.9816216088889,17,169.98102517765008,169.98061224230113,169.98141317480028,17,940779845120.0,1000.0,8.704603405362832e-05,0,0,1000.0,169.94107921163715,170.11110529326297,0.02399694929633243,0.02029250515169243,PrePeg_OracleRetreat,10000000,17,9999999984000.0,9999998380136.744,625167.719710314,15995707.494848307,16000.0,7996.94929633243,0.0,10000000000000.0,9999999979707.494,940779845120.0,16000000.0,0.0,0.0,-4292.505151692778,0.0
170.0260925065756,170.027001,169.94109008695307,170.11111617945963,170.026,-0.0,-1.4622154052975884e-09,-1.4622154052975884e-09,169.98102523064625,9.995652239359999e-05,0,999564952064.0,0,999564952064.0,0,1,0.017,0.008496767650405994,1000,625,500,3676215205190385152,3676217205320246272,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98163421427535,18,169.98103769484135,169.98060126090374,169.98144920038874,18,999564952064.0,1000.0,9.248641194403717e-05,0,0,1000.0,169.94108464929508,170.11111073636124,0.025496767650405993,0.02179232350576599,PrePeg_OracleRetreat,10000000,18,9999999983000.0,9999998278686.908,588401.1639374372,16995207.676494233,17000.0,8496.767650405993,0.0,10000000000000.0,9999999978207.676,999564952064.0,17000000.0,0.0,0.0,-4792.32350576669,0.0
170.02609794695348,170.027001,169.94109552461117,170.11112162255813,170.026,-0.0,-1.4624277204164214e-09,-1.4624277204164214e-09,169.98103775077462,0.0001058350362112,0,1058350056960.0,0,1058350056960.0,0,1,0.018,0.008996586004479555,1000,625,500,3676215146375884288,3676217264134780416,3600,3676216205255179776,170026,0,0,0,0,170.027001,0,169.981609,169.98164681616026,19,169.98105021006683,169.98059028406718,169.98148521748206,19,1058350056960.0,1000.0,9.792678983444603e-05,0,0,1000.0,169.94109008695307,170.11111617945963,0.026996586004479555,0.023292141859839553,PrePeg_OracleRetreat,10000000,19,9999999982000.0,9999998177237.08,555718.9397407476,17994707.866845492,18000.0,8996.586004479555,0.0,10000000000000.0,9999999976707.867,1058350056960.0,18000000.0,0.0,0.0,-5292.133154507726,0.0
