base_asset_amount_long,base_asset_amount_short,net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,total_exchange_fees,total_mm_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,last_oracle_price,last_oracle_conf,last_oracle_normalised_price,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mid_price_twap,last_mark_price_twap_ts,base_spread,mark_std,buy_intensity,sell_intensity,last_spread,bid_price_before,ask_price_before,strategies,oracle_price,mark_price,bid_price,ask_price,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,86.008954,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
8426912125259264.0,0,8426912125259264.0,8426912125259264.0,1,134040255.29359673,128529764.87809812,5510490.4154986115,1000,625,500,3.667776239752114e+18,3.684663153009949e+18,3600,3.67621e+18,85572,0,0,0,0,86.008954,0,85.572105,85.58776445409387,391,85.58571437146638,0,391,1000.0,0.700193622455302,0,0,1000.0,858476703073.4196,859335609175.8623,VolatilityScale,86.008954,85.96598448728626,85.92300686791664,86.00897285240396,8426912125259264.0,72285647422.20245,0.0,0.0,9999874896330.213,-8927349.56942749,9999865968980.643,0.0,9992638296973.379,138.3552817412229,72276720072.63303
6906998836751360.0,0,6906998836751360.0,6906998836751360.0,1,147661350.47649696,141589876.28166714,6071474.194829819,1000,625,500,3.6692960877841403e+18,3.6831369398323246e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59174235536076,425,85.58930581144912,0,425,1000.0,0.7713942942270933,0,0,85.851824,859230068679.1664,860089728524.0396,VolatilityScale,85.851824,85.89478381551447,85.85184179203068,85.9377365758462,6906998836751360.0,59247904242.695595,0.0,0.0,9999884204442.871,-31853988.487449646,9999852350454.383,0.0,9993930745428.963,168.87064077266368,59216050254.208145
6906618700938240.0,0,6906618700938240.0,6906618700938240.0,1,147664755.66608047,141593141.30951744,6071614.356563041,1000,625,500,3.669296467903636e+18,3.6831365582790303e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59181460026205,426,85.58939066645024,0,426,1000.0,0.7714120907069031,0,0,85.851824,858518417920.3069,859377365758.462,VolatilityScale,85.851824,85.89476601903466,85.85182400444803,85.93771877046707,6906618700938240.0,59244643455.95055,0.0,0.0,9999884205418.95,-31858369.22429657,9999852347049.725,0.0,9993931068541.053,168.87995273999357,59212785086.72625
6906618605903872.0,0,6906618605903872.0,6906618605903872.0,1,147664756.5173907,141593142.1257774,6071614.391613333,1000,625,500,3.669296467998666e+18,3.6831365581836416e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59188682509532,427,85.58947549293707,0,427,1000.0,0.7714120951560375,0,0,85.851824,858518240044.4803,859377187704.6708,VolatilityScale,85.851824,85.89476601458553,85.85182400000112,85.93771876601572,6906618605903872.0,59244642640.750305,0.0,0.0,9999884205419.193,-31858370.31905365,9999852347048.875,0.0,9993931068621.832,168.87995506812274,59212784270.43125
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,85.851824,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
6906618605880320.0,0,6906618605880320.0,6906618605880320.0,1,147664756.51759225,141593142.12597895,6071614.391613333,1000,625,500,3.66929646799869e+18,3.683136558183618e+18,3600,3.67621e+18,85572,0,0,0,0,85.851824,0,85.572105,85.59195902986612,428,85.58956029585976,0,428,1000.0,0.7714120951571317,0,0,1000.0,858518240000.0111,859377187660.1572,VolatilityScale,85.851824,85.89476601458443,85.85182400000001,85.93771876601461,6906618605880320.0,59244642640.54828,0.0,0.0,9999884205419.193,-31858370.31856537,9999852347048.875,0.0,9993931068621.852,168.87995506869754,59212784270.22971
