event_name,timestamp,parameters
close_position,439.0,"{""market_index"": 0, ""user_index"": 18}"
close_position,466.0,"{""market_index"": 0, ""user_index"": 19}"
close_position,10000000000499.0,"{""market_index"": 0, ""user_index"": 0}"
close_position,10000000000500.0,"{""market_index"": 0, ""user_index"": 1}"
close_position,10000000000501.0,"{""market_index"": 0, ""user_index"": 4}"
close_position,10000000000502.0,"{""market_index"": 0, ""user_index"": 5}"
close_position,10000000000503.0,"{""market_index"": 0, ""user_index"": 7}"
close_position,10000000000504.0,"{""market_index"": 0, ""user_index"": 8}"
close_position,10000000000505.0,"{""market_index"": 0, ""user_index"": 9}"
close_position,10000000000506.0,"{""market_index"": 0, ""user_index"": 16}"
